,geo,year,siec,fuel,unit,GFC_ELC,GEP_RED,electricity_consumption,GHP_RED,FC_IND_OTH_E,GFC_HEAT_CL_E,heat_consumption,FC_TRA_OTH_E_RED,FC_TRA_RAIL_E_RED,FC_TRA_ROAD_E_RED,GFC_TRA_E_NMULTI,GFC_TRA_E_MULTI,transport_consumption,all_sectors_consumption
162,AT,2016,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"13620,672","13620,672","35478,14770800001","133071,702084",,"168549,84979200002",,,,,,,"182170,521792"
163,AT,2016,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","103,162752","22635,348048",,,"22738,510800000004","22738,510800000004"
164,AT,2016,R5300,Biogases,TJ,,"2396,5632","2396,5632","244,9278","2014,143876",,"2259,071676","0,0","0,0","17,207748",,,"17,207748","4672,842624"
165,AT,2016,RA000,Renewables and biofuels,TJ,,"189093,0492","189093,0492",,,"193966,196004","193966,196004",,,,"30116,740968000002","38171,306808","30116,740968000002","413175,9861720001"
166,AT,2016,TOTAL,Total,TJ,"260750,25359999997",,"260750,25359999997",,,"579779,564796","579779,564796",,,,"352784,289744","360539,122572","352784,289744","1193314,1081400001"
167,AT,2016,W6210,Renewable municipal waste,TJ,,"1189,3104000000003","1189,3104000000003","2586,4375680000003","0,0",,"2586,4375680000003",,,,,,,"3775,7479680000006"
168,AT,2017,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"14165,078399999999","14165,078399999999","37770,420708","135601,24104000002",,"173371,661748",,,,,,,"187536,74014800004"
169,AT,2017,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","85,87126800000001","19934,443368",,,"20020,314636","20020,314636"
170,AT,2017,R5300,Biogases,TJ,,"2413,2456","2413,2456","159,642684","2176,801056",,"2336,44374","0,0","0,0","11,513700000000002",,,"11,513700000000002","4761,20304"
171,AT,2017,RA000,Renewables and biofuels,TJ,,"190783,54439999998","190783,54439999998",,,"200284,07720400003","200284,07720400003",,,,"27075,909996000002","35400,48256800001","27075,909996000002","418143,5316"
172,AT,2017,TOTAL,Total,TJ,"266359,54679999995",,"266359,54679999995",,,"594779,4875519999","594779,4875519999",,,,"356831,501832","364706,119008","356831,501832","1217970,5361839999"
173,AT,2017,W6210,Renewable municipal waste,TJ,,"1135,8756","1135,8756","2741,056092","0,0",,"2741,056092",,,,,,,"3876,931692"
174,AT,2018,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"14276,098800000002","14276,098800000002","36494,66088","126282,34533600001",,"162777,006216",,,,,,,"177053,10501600002"
175,AT,2018,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","77,87448","19661,505876000003",,,"19739,380356","19739,380356"
176,AT,2018,R5300,Biogases,TJ,,"2261,9268","2261,9268","295,58808","1567,4960520000002",,"1863,0841320000002","0,0","0,0","15,826104",,,"15,826104","4140,837036"
177,AT,2018,RA000,Renewables and biofuels,TJ,,"194517,6552","194517,6552",,,"190390,71067200002","190390,71067200002",,,,"27822,54204","36072,547704000004","27822,54204","412730,9079120001"
178,AT,2018,TOTAL,Total,TJ,"266277,474",,"266277,474",,,"560316,680712","560316,680712",,,,"360438,220692","368354,41279200005","360438,220692","1187032,3754039998"
179,AT,2018,W6210,Renewable municipal waste,TJ,,"1208,8944000000004","1208,8944000000004","2691,149436","0,0",,"2691,149436",,,,,,,"3900,0438360000007"
180,BA,2004,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"0,0","0,0","0,0","7622,990496",,"7622,990496",,,,,,,"7622,990496"
181,BA,2004,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","0,0",,,"0,0","0,0"
182,BA,2004,R5300,Biogases,TJ,,"0,0","0,0","0,0","0,0",,"0,0","0,0","0,0","0,0",,,"0,0","0,0"
183,BA,2004,RA000,Renewables and biofuels,TJ,,"15199,653600000001","15199,653600000001",,,"7622,990496","7622,990496",,,,"0,0","0,0","0,0","22822,644096000004"
184,BA,2004,TOTAL,Total,TJ,"37641,6",,"37641,6",,,"40459,141800000005","40459,141800000005",,,,"32981,014584000004","32981,014584000004","32981,014584000004","111081,75638400001"
185,BA,2004,W6210,Renewable municipal waste,TJ,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
186,BA,2005,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"0,0","0,0","0,0","7609,006584000001",,"7609,006584000001",,,,,,,"7609,006584000001"
187,BA,2005,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","0,0",,,"0,0","0,0"
188,BA,2005,R5300,Biogases,TJ,,"0,0","0,0","0,0","0,0",,"0,0","0,0","0,0","0,0",,,"0,0","0,0"
189,BA,2005,RA000,Renewables and biofuels,TJ,,"15869,0736","15869,0736",,,"7609,006584000001","7609,006584000001",,,,"0,0","0,0","0,0","23478,080184"
190,BA,2005,TOTAL,Total,TJ,"39265,200000000004",,"39265,200000000004",,,"46012,80639600001","46012,80639600001",,,,"31777,016508000008","31777,016508000008","31777,016508000008","117055,02290400001"
191,BA,2005,W6210,Renewable municipal waste,TJ,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
192,BA,2006,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"0,0","0,0","0,0","7599,000132",,"7599,000132",,,,,,,"7599,000132"
193,BA,2006,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","0,0",,,"0,0","0,0"
194,BA,2006,R5300,Biogases,TJ,,"0,0","0,0","0,0","0,0",,"0,0","0,0","0,0","0,0",,,"0,0","0,0"
195,BA,2006,RA000,Renewables and biofuels,TJ,,"16105,233600000001","16105,233600000001",,,"7599,000132","7599,000132",,,,"0,0","0,0","0,0","23704,233732"
196,BA,2006,TOTAL,Total,TJ,"40266,0",,"40266,0",,,"42082,447896","42082,447896",,,,"39732,020244","39732,020244","39732,020244","122080,46814"
197,BA,2006,W6210,Renewable municipal waste,TJ,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
198,BA,2007,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"0,0","0,0","0,0","7586,984016",,"7586,984016",,,,,,,"7586,984016"
199,BA,2007,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","0,0",,,"0,0","0,0"
200,BA,2007,R5300,Biogases,TJ,,"0,0","0,0","0,0","0,0",,"0,0","0,0","0,0","0,0",,,"0,0","0,0"
201,BA,2007,RA000,Renewables and biofuels,TJ,,"16335,6696","16335,6696",,,"7586,984016","7586,984016",,,,"0,0","0,0","0,0","23922,653616"
202,BA,2007,TOTAL,Total,TJ,"40226,4",,"40226,4",,,"45068,138712","45068,138712",,,,"41967,98078400001","41967,98078400001","41967,98078400001","127262,51949600001"
203,BA,2007,W6210,Renewable municipal waste,TJ,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
204,BA,2008,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"0,0","0,0","130,00014000000002","7407,998316000001",,"7537,998456",,,,,,,"7537,998456"
205,BA,2008,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","0,0",,,"0,0","0,0"
206,BA,2008,R5300,Biogases,TJ,,"0,0","0,0","0,0","0,0",,"0,0","0,0","0,0","0,0",,,"0,0","0,0"
207,BA,2008,RA000,Renewables and biofuels,TJ,,"16965,1332","16965,1332",,,"7537,998456","7537,998456",,,,"135,35924400000002","338,377176","135,35924400000002","24638,4909"
208,BA,2008,TOTAL,Total,TJ,"47440,799999999996",,"47440,799999999996",,,"53448,563196","53448,563196",,,,"46821,403080000004","47024,421012000006","46821,403080000004","147710,766276"
209,BA,2008,W6210,Renewable municipal waste,TJ,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
210,BA,2009,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"0,0","0,0","99,01782000000001","7430,983848",,"7530,001668000001",,,,,,,"7530,001668000001"
211,BA,2009,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","0,0",,,"0,0","0,0"
212,BA,2009,R5300,Biogases,TJ,,"0,0","0,0","0,0","0,0",,"0,0","0,0","0,0","0,0",,,"0,0","0,0"
213,BA,2009,RA000,Renewables and biofuels,TJ,,"17732,718","17732,718",,,"7530,001668000001","7530,001668000001",,,,"143,272296","358,18074","143,272296","25405,991964000004"
214,BA,2009,TOTAL,Total,TJ,"45640,8",,"45640,8",,,"44271,139464","44271,139464",,,,"48340,792799999996","48555,701244","48340,792799999996","138252,732264"
215,BA,2009,W6210,Renewable municipal waste,TJ,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
216,BA,2010,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"0,0","0,0","143,98405200000002","7360,980552000003",,"7504,9646040000025",,,,,,,"7504,9646040000025"
217,BA,2010,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","0,0",,,"0,0","0,0"
218,BA,2010,R5300,Biogases,TJ,,"0,0","0,0","0,0","0,0",,"0,0","0,0","0,0","0,0",,,"0,0","0,0"
219,BA,2010,RA000,Renewables and biofuels,TJ,,"19420,628400000005","19420,628400000005",,,"7505,006472000003","7505,006472000003",,,,"175,09197600000002","437,72994","175,09197600000002","27100,72684800001"
220,BA,2010,TOTAL,Total,TJ,"47861,99999999999",,"47861,99999999999",,,"50463,458532000004","50463,458532000004",,,,"47230,620911999984","47493,217008","47230,620911999984","145556,07944399997"
221,BA,2010,W6210,Renewable municipal waste,TJ,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
222,BA,2011,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"0,0","0,0","134,98243200000002","7358,0079240000005",,"7492,990355999999",,,,,,,"7492,990355999999"
223,BA,2011,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","0,0",,,"0,0","0,0"
224,BA,2011,R5300,Biogases,TJ,,"0,0","0,0","0,0","0,0",,"0,0","0,0","0,0","0,0",,,"0,0","0,0"
225,BA,2011,RA000,Renewables and biofuels,TJ,,"19250,560800000007","19250,560800000007",,,"7492,990356000001","7492,990356000001",,,,"194,43499200000002","486,0456120000001","194,43499200000002","26937,986148000007"
226,BA,2011,TOTAL,Total,TJ,"49593,6",,"49593,6",,,"53455,30394400001","53455,30394400001",,,,"47241,380988","47533,033476000004","47241,380988","150290,28493199998"
227,BA,2011,W6210,Renewable municipal waste,TJ,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
228,BA,2012,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"0,0","0,0","118,98885600000001","7368,014376",,"7487,003232000001",,,,,,,"7487,003232000001"
229,BA,2012,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","0,0",,,"0,0","0,0"
230,BA,2012,R5300,Biogases,TJ,,"0,0","0,0","0,0","0,0",,"0,0","0,0","0,0","0,0",,,"0,0","0,0"
231,BA,2012,RA000,Renewables and biofuels,TJ,,"18561,470400000002","18561,470400000002",,,"7487,003232000001","7487,003232000001",,,,"156,29324400000002","390,754044","156,29324400000002","26204,766875999998"
232,BA,2012,TOTAL,Total,TJ,"50360,4",,"50360,4",,,"51552,277740000005","51552,277740000005",,,,"44116,185996","44350,646796","44116,185996","146028,863736"
233,BA,2012,W6210,Renewable municipal waste,TJ,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
234,BA,2013,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"0,0","0,0","165,001788","7300,983707999999",,"7465,985495999999",,,,,,,"7465,985495999999"
235,BA,2013,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","0,0",,,"0,0","0,0"
236,BA,2013,R5300,Biogases,TJ,,"0,0","0,0","0,0","0,0",,"0,0","0,0","0,0","0,0",,,"0,0","0,0"
237,BA,2013,RA000,Renewables and biofuels,TJ,,"19387,2636","19387,2636",,,"7465,985496","7465,985496",,,,"117,39787199999999","293,45281200000005","117,39787199999999","26970,646967999997"
238,BA,2013,TOTAL,Total,TJ,"49521,6",,"49521,6",,,"51909,28617600001","51909,28617600001",,,,"37669,39322400001","37845,490032","37669,39322400001","139100,27940000003"
239,BA,2013,W6210,Renewable municipal waste,TJ,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
240,BA,2014,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"0,0","0,0","113,001732","15991,985016",,"16104,986748000001",,,,,,,"16104,986748000001"
241,BA,2014,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","0,0",,,"0,0","0,0"
242,BA,2014,R5300,Biogases,TJ,,"0,0","0,0","0,0","0,0",,"0,0","0,0","0,0","0,0",,,"0,0","0,0"
243,BA,2014,RA000,Renewables and biofuels,TJ,,"19608,876","19608,876",,,"16694,990604","16694,990604",,,,"106,13538000000001","265,359384","106,13538000000001","36410,001983999995"
244,BA,2014,TOTAL,Total,TJ,"47966,4",,"47966,4",,,"58320,11433600001","58320,11433600001",,,,"39633,002424000006","39792,226428","39633,002424000006","145919,51676000003"
245,BA,2014,W6210,Renewable municipal waste,TJ,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
246,BA,2015,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"0,0","0,0","438,98598","20374,0155",,"20813,001480000003",,,,,,,"20813,001480000003"
247,BA,2015,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","0,0",,,"0,0","0,0"
248,BA,2015,R5300,Biogases,TJ,,"0,0","0,0","0,0","0,0",,"0,0","0,0","0,0","0,0",,,"0,0","0,0"
249,BA,2015,RA000,Renewables and biofuels,TJ,,"19926,1836","19926,1836",,,"21403,005336000002","21403,005336000002",,,,"128,24168400000002","320,625144","128,24168400000002","41457,43062"
250,BA,2015,TOTAL,Total,TJ,"48542,4",,"48542,4",,,"65317,345704","65317,345704",,,,"41349,590424","41541,973884","41349,590424","155209,33612800002"
251,BA,2015,W6210,Renewable municipal waste,TJ,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
252,BA,2016,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"0,0","0,0","569,9909520000001","20194,987932",,"20764,978884",,,,,,,"20764,978884"
253,BA,2016,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","0,0",,,"0,0","0,0"
254,BA,2016,R5300,Biogases,TJ,,"0,0","0,0","0,0","0,0",,"0,0","0,0","0,0","0,0",,,"0,0","0,0"
255,BA,2016,RA000,Renewables and biofuels,TJ,,"20542,489199999996","20542,489199999996",,,"21409,662348","21409,662348",,,,"107,43328800000002","268,58322000000004","107,43328800000002","42059,584835999995"
256,BA,2016,TOTAL,Total,TJ,"50313,6",,"50313,6",,,"66223,87164","66223,87164",,,,"47906,789112","48067,939044000006","47906,789112","164444,260752"
257,BA,2016,W6210,Renewable municipal waste,TJ,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
258,BA,2017,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"3,6","3,6","671,9814","16336,014372",,"17007,995772000002",,,,,,,"17011,595772"
259,BA,2017,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","0,0",,,"0,0","0,0"
260,BA,2017,R5300,Biogases,TJ,,"18,0","18,0","0,0","0,0",,"0,0","0,0","0,0","0,0",,,"0,0","18,0"
261,BA,2017,RA000,Renewables and biofuels,TJ,,"20509,869599999998","20509,869599999998",,,"17476,833636000003","17476,833636000003",,,,"112,28997600000001","280,766808","112,28997600000001","38098,993212"
262,BA,2017,TOTAL,Total,TJ,"51840,00000000001",,"51840,00000000001",,,"60811,720884","60811,720884",,,,"49508,616924","49677,05188800001","49508,616924","162160,337808"
263,BA,2017,W6210,Renewable municipal waste,TJ,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
264,BA,2018,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"3,6","3,6","1051,012404","46855,986048",,"47906,99845200001",,,,,,,"47910,598452"
265,BA,2018,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","0,0",,,"0,0","0,0"
266,BA,2018,R5300,Biogases,TJ,,"25,2","25,2","0,0","0,0",,"0,0","0,0","0,0","0,0",,,"0,0","25,2"
267,BA,2018,RA000,Renewables and biofuels,TJ,,"21590,172000000006","21590,172000000006",,,"48229,34018400001","48229,34018400001",,,,"86,70862800000002","216,792504","86,70862800000002","69906,22081200001"
268,BA,2018,TOTAL,Total,TJ,"52027,200000000004",,"52027,200000000004",,,"91543,62837600001","91543,62837600001",,,,"49262,85176400001","49392,93564","49262,85176400001","192833,68014"
269,BA,2018,W6210,Renewable municipal waste,TJ,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
270,BE,2004,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"1845,342","1845,342","0,0","23461,989840000002",,"23461,989840000002",,,,,,,"25307,331840000003"
271,BE,2004,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","0,0",,,"0,0","0,0"
272,BE,2004,R5300,Biogases,TJ,,"839,8044000000001","839,8044000000001","125,980812","203,980896",,"329,96170800000004","0,0","0,0","0,0",,,"0,0","1169,766108"
273,BE,2004,RA000,Renewables and biofuels,TJ,,"5596,927200000001","5596,927200000001",,,"24930,049392","24930,049392",,,,"861,5597040000004","2148,7494960000004","861,5597040000004","31388,536296000002"
274,BE,2004,TOTAL,Total,TJ,"331667,64",,"331667,64",,,"876428,91486","876428,91486",,,,"366905,110104","368192,299896","366905,110104","1575001,6649640002"
275,BE,2004,W6210,Renewable municipal waste,TJ,,"1051,254","1051,254","803,991204","0,0",,"803,991204",,,,,,,"1855,2452039999998"
276,BE,2005,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"3455,9999999999995","3455,9999999999995","0,0","25778,001996000003",,"25778,001996000003",,,,,,,"29234,001996000003"
277,BE,2005,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","0,0",,,"0,0","0,0"
278,BE,2005,R5300,Biogases,TJ,,"803,5308","803,5308","152,985672","1040,0011200000001",,"1192,9867920000002","0,0","0,0","0,0",,,"0,0","1996,5175920000001"
279,BE,2005,RA000,Renewables and biofuels,TJ,,"7786,206","7786,206",,,"28666,977732","28666,977732",,,,"968,40684","2403,809352","968,40684","37421,590572"
280,BE,2005,TOTAL,Total,TJ,"331246,8",,"331246,8",,,"839561,2938360001","839561,2938360001",,,,"357842,781504","359278,225884","357842,781504","1528650,87534"
281,BE,2005,W6210,Renewable municipal waste,TJ,,"1173,0204","1173,0204","1284,0078240000003","0,0",,"1284,0078240000003",,,,,,,"2457,0282240000006"
282,BE,2006,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"5062,4892","5062,4892","4,019328000000001","28295,98538400001",,"28300,00471200001",,,,,,,"33362,493912000005"
283,BE,2006,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","0,0",,,"0,0","0,0"
284,BE,2006,R5300,Biogases,TJ,,"986,3748","986,3748","160,019496","477,00212400000004",,"637,02162","0,0","0,0","0,0",,,"0,0","1623,39642"
285,BE,2006,RA000,Renewables and biofuels,TJ,,"10533,7404","10533,7404",,,"30779,846352","30779,846352",,,,"918,6676560000001","2276,99118","918,6676560000001","42232,254408"
286,BE,2006,TOTAL,Total,TJ,"340218,0",,"340218,0",,,"829193,22792","829193,22792",,,,"365407,19866800006","366765,522192","365407,19866800006","1534818,426588"
287,BE,2006,W6210,Renewable municipal waste,TJ,,"1148,9688","1148,9688","908,996148","0,0",,"908,996148",,,,,,,"2057,9649480000003"
288,BE,2007,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"6544,8396","6544,8396","56,01938400000001","33562,016820000004",,"33618,036204",,,,,,,"40162,875804"
289,BE,2007,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","0,0",,,"0,0","0,0"
290,BE,2007,R5300,Biogases,TJ,,"1039,0428","1039,0428","99,01782000000001","156,000168",,"255,01798800000003","0,0","0,0","0,0",,,"0,0","1294,060788"
291,BE,2007,RA000,Renewables and biofuels,TJ,,"12336,587999999998","12336,587999999998",,,"34840,372464","34840,372464",,,,"988,9221600000001","2457,23292","988,9221600000001","48165,88262399999"
292,BE,2007,TOTAL,Total,TJ,"339506,10000000003",,"339506,10000000003",,,"764928,025056","764928,025056",,,,"377477,7012","378946,01196","377477,7012","1481911,8262560002"
293,BE,2007,W6210,Renewable municipal waste,TJ,,"1068,5988000000002","1068,5988000000002","13,020948","0,0",,"13,020948",,,,,,,"1081,6197480000003"
294,BE,2008,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"8942,346000000001","8942,346000000001","271,011564","38677,993344",,"38949,004908",,,,,,,"47891,35090800001"
295,BE,2008,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","0,0",,,"0,0","0,0"
296,BE,2008,R5300,Biogases,TJ,,"1200,6468000000004","1200,6468000000004","220,97930399999998","353,99394",,"574,973244","0,0","0,0","0,0",,,"0,0","1775,6200440000005"
297,BE,2008,RA000,Renewables and biofuels,TJ,,"15592,035600000003","15592,035600000003",,,"41206,69494","41206,69494",,,,"1047,662964","2576,263644","1047,662964","57846,393504"
298,BE,2008,TOTAL,Total,TJ,"339048,0792",,"339048,0792",,,"821213,3964600001","821213,3964600001",,,,"378712,8072","380241,40788","378712,8072","1538974,2828600002"
299,BE,2008,W6210,Renewable municipal waste,TJ,,"1331,8272","1331,8272","110,992068","0,0",,"110,992068",,,,,,,"1442,819268"
300,BE,2009,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"9566,640000000001","9566,640000000001","265,987404","40024,007676",,"40289,99508",,,,,,,"49856,63508000001"
301,BE,2009,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","5527,538964",,,"5527,538964","5527,538964"
302,BE,2009,R5300,Biogases,TJ,,"1688,436","1688,436","235,00508400000004","1466,00802",,"1701,013104","0,0","0,0","0,0",,,"0,0","3389,449104"
303,BE,2009,RA000,Renewables and biofuels,TJ,,"19547,7084","19547,7084",,,"45216,853848000006","45216,853848000006",,,,"6647,759172","8222,205312","6647,759172","71412,32142000001"
304,BE,2009,TOTAL,Total,TJ,"316695,60000000003",,"316695,60000000003",,,"761192,6458320001","761192,6458320001",,,,"372713,457744","374287,903884","372713,457744","1450601,7035760002"
305,BE,2009,W6210,Renewable municipal waste,TJ,,"1666,566","1666,566","1021,99788","0,0",,"1021,99788",,,,,,,"2688,56388"
306,BE,2010,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"10453,194","10453,194","291,987432","45818,999424",,"46110,986855999996",,,,,,,"56564,180856"
307,BE,2010,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","14991,925968000001",,,"14991,925968000001","14991,925968000001"
308,BE,2010,R5300,Biogases,TJ,,"2042,0136","2042,0136","272,97936","1209,9852",,"1482,9645600000001","0,0","0,0","0,0",,,"0,0","3524,9781600000006"
309,BE,2010,RA000,Renewables and biofuels,TJ,,"24263,290800000002","24263,290800000002",,,"51379,78158","51379,78158",,,,"16151,878908","17819,606952","16151,878908","91794,95128800001"
310,BE,2010,TOTAL,Total,TJ,"339782,4",,"339782,4",,,"849211,491024","849211,491024",,,,"370722,17379599996","372389,90184","370722,17379599996","1559716,0648199997"
311,BE,2010,W6210,Renewable municipal waste,TJ,,"2127,2004","2127,2004","1223,006148","0,0",,"1223,006148",,,,,,,"3350,206548"
312,BE,2011,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"11253,0996","11253,0996","295,001928","43131,994920000005",,"43426,99684800001",,,,,,,"54680,09644800001"
313,BE,2011,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","14513,374728",,,"14513,374728","14513,374728"
314,BE,2011,R5300,Biogases,TJ,,"1898,7912000000001","1898,7912000000001","206,995392","1707,000228",,"1913,9956200000001","0,0","0,0","0,0",,,"0,0","3812,7868200000003"
315,BE,2011,RA000,Renewables and biofuels,TJ,,"29891,7972","29891,7972",,,"49392,265752","49392,265752",,,,"15728,216616","17461,091268","15728,216616","95012,279568"
316,BE,2011,TOTAL,Total,TJ,"329583,60000000003",,"329583,60000000003",,,"747354,5600759999","747354,5600759999",,,,"364729,31388000003","366462,18853200006","364729,31388000003","1441667,473956"
317,BE,2011,W6210,Renewable municipal waste,TJ,,"2960,1683999999996","2960,1683999999996","1560,00168","375,011676",,"1935,0133560000002",,,,,,,"4895,181755999999"
318,BE,2012,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"13264,0524","13264,0524","316,019664","49202,01756000001",,"49518,03722400001",,,,,,,"62782,08962400001"
319,BE,2012,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","14451,870636000001",,,"14451,870636000001","14451,870636000001"
320,BE,2012,R5300,Biogases,TJ,,"2388,7368","2388,7368","276,998688","2409,000984",,"2685,999672","0,0","0,0","0,0",,,"0,0","5074,736472"
321,BE,2012,RA000,Renewables and biofuels,TJ,,"37217,3868","37217,3868",,,"55628,88116399999","55628,88116399999",,,,"15664,744728000001","17436,891564","15664,744728000001","108511,012692"
322,BE,2012,TOTAL,Total,TJ,"329605,2",,"329605,2",,,"764356,23378","764356,23378",,,,"354202,40077199996","355974,54760800005","354202,40077199996","1448163,8345520003"
323,BE,2012,W6210,Renewable municipal waste,TJ,,"2538,288","2538,288","786,9927960000001","236,00991600000003",,"1023,0027120000001",,,,,,,"3561,2907120000004"
324,BE,2013,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"12079,2816","12079,2816","304,003548","53059,98628800001",,"53363,989836",,,,,,,"65443,271436"
325,BE,2013,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","14344,018668",,,"14344,018668","14344,018668"
