geo,year,siec,fuel,unit,electricity_consumption,heat_consumption,transport_consumption,all_sectors_consumption
BE,2008,R5300,Biogases,TJ,"1200,6468000000004","574,973244","0,0","1775,6200440000005"
BE,2008,RA000,Renewables and biofuels,TJ,"15592,035600000003","41206,69494","1047,662964","57846,393504"
BE,2008,TOTAL,Total,TJ,"339048,0792","821213,3964600001","378712,8072","1538974,2828600002"
BE,2008,W6210,Renewable municipal waste,TJ,"1331,8272","110,992068",,"1442,819268"
BE,2009,R5110-5150_W6000RI,Primary solid biofuels,TJ,"9566,640000000001","40289,99508",,"49856,63508000001"
BE,2009,R5200,Liquid biofuels,TJ,,,"5527,538964","5527,538964"
BE,2009,R5300,Biogases,TJ,"1688,436","1701,013104","0,0","3389,449104"
BE,2009,RA000,Renewables and biofuels,TJ,"19547,7084","45216,853848000006","6647,759172","71412,32142000001"
BE,2009,TOTAL,Total,TJ,"316695,60000000003","761192,6458320001","372713,457744","1450601,7035760002"
BE,2009,W6210,Renewable municipal waste,TJ,"1666,566","1021,99788",,"2688,56388"
BE,2010,R5110-5150_W6000RI,Primary solid biofuels,TJ,"10453,194","46110,986855999996",,"56564,180856"
BE,2010,R5200,Liquid biofuels,TJ,,,"14991,925968000001","14991,925968000001"
BE,2010,R5300,Biogases,TJ,"2042,0136","1482,9645600000001","0,0","3524,9781600000006"
BE,2010,RA000,Renewables and biofuels,TJ,"24263,290800000002","51379,78158","16151,878908","91794,95128800001"
BE,2010,TOTAL,Total,TJ,"339782,4","849211,491024","370722,17379599996","1559716,0648199997"
BE,2010,W6210,Renewable municipal waste,TJ,"2127,2004","1223,006148",,"3350,206548"
BE,2011,R5110-5150_W6000RI,Primary solid biofuels,TJ,"11253,0996","43426,99684800001",,"54680,09644800001"
BE,2011,R5200,Liquid biofuels,TJ,,,"14513,374728","14513,374728"
BE,2011,R5300,Biogases,TJ,"1898,7912000000001","1913,9956200000001","0,0","3812,7868200000003"
BE,2011,RA000,Renewables and biofuels,TJ,"29891,7972","49392,265752","15728,216616","95012,279568"
BE,2011,TOTAL,Total,TJ,"329583,60000000003","747354,5600759999","364729,31388000003","1441667,473956"
BE,2011,W6210,Renewable municipal waste,TJ,"2960,1683999999996","1935,0133560000002",,"4895,181755999999"
BE,2012,R5110-5150_W6000RI,Primary solid biofuels,TJ,"13264,0524","49518,03722400001",,"62782,08962400001"
BE,2012,R5200,Liquid biofuels,TJ,,,"14451,870636000001","14451,870636000001"
BE,2012,R5300,Biogases,TJ,"2388,7368","2685,999672","0,0","5074,736472"
BE,2012,RA000,Renewables and biofuels,TJ,"37217,3868","55628,88116399999","15664,744728000001","108511,012692"
BE,2012,TOTAL,Total,TJ,"329605,2","764356,23378","354202,40077199996","1448163,8345520003"
BE,2012,W6210,Renewable municipal waste,TJ,"2538,288","1023,0027120000001",,"3561,2907120000004"
BE,2013,R5110-5150_W6000RI,Primary solid biofuels,TJ,"12079,2816","53363,989836",,"65443,271436"
BE,2013,R5200,Liquid biofuels,TJ,,,"14344,018668","14344,018668"
BE,2013,R5300,Biogases,TJ,"2785,7268","3537,0086400000005","0,0","6322,73544"
BE,2013,RA000,Renewables and biofuels,TJ,"41259,6972","61128,577908","15760,664316000002","118148,939424"
BE,2013,TOTAL,Total,TJ,"330494,4","828543,059748","348062,50044000003","1507099,9601880002"
BE,2013,W6210,Renewable municipal waste,TJ,"2623,0283999999992","1426,0240800000001",,"4049,052479999999"
BE,2014,R5110-5150_W6000RI,Primary solid biofuels,TJ,"9473,4","47734,125479999995",,"57207,52548"
BE,2014,R5200,Liquid biofuels,TJ,,,"17285,538744","17285,538744"
BE,2014,R5300,Biogases,TJ,"3137,4","4207,399056","0,0","7344,799056"
BE,2014,RA000,Renewables and biofuels,TJ,"43137,7128","56416,836924","18705,115152000002","118259,664876"
BE,2014,TOTAL,Total,TJ,"321179,04","730764,825624","354433,30279200006","1406377,168416"
BE,2014,W6210,Renewable municipal waste,TJ,"3168,7200000000007","1466,929116",,"4635,6491160000005"
BE,2015,R5110-5150_W6000RI,Primary solid biofuels,TJ,"12794,4","51429,6045",,"64224,0045"
BE,2015,R5200,Liquid biofuels,TJ,,,"10722,436668","10722,436668"
BE,2015,R5300,Biogases,TJ,"3429,7200000000003","4569,808464","0,0","7999,528464"
BE,2015,RA000,Renewables and biofuels,TJ,"50423,932799999995","60777,221652","12257,191944","123458,34639599998"
BE,2015,TOTAL,Total,TJ,"323502,48000000004","777415,0723200002","369888,49818000005","1470806,0505000001"
BE,2015,W6210,Renewable municipal waste,TJ,"3337,92","1428,2012160000002",,"4766,1212160000005"
BE,2016,R5110-5150_W6000RI,Primary solid biofuels,TJ,"12495,600000000002","55244,19798",,"67739,79798"
BE,2016,R5200,Liquid biofuels,TJ,,,"18175,359348","18175,359348"
BE,2016,R5300,Biogases,TJ,"3575,88","4512,784248","0,0","8088,664248000001"
BE,2016,RA000,Renewables and biofuels,TJ,"52027,53839999999","64618,94559600002","19852,717032","136499,201028"
BE,2016,TOTAL,Total,TJ,"327155,76","792887,4335880001","373619,77434","1493662,967928"
BE,2016,W6210,Renewable municipal waste,TJ,"3436,2000000000003","1331,1093240000002",,"4767,309324000001"
BE,2017,R5110-5150_W6000RI,Primary solid biofuels,TJ,"13739,04","53179,6869",,"66918,7269"
BE,2017,R5200,Liquid biofuels,TJ,,,"19473,351084","19473,351084"
BE,2017,R5300,Biogases,TJ,"3377,88","4321,908036","0,0","7699,788036"
BE,2017,RA000,Renewables and biofuels,TJ,"56980,88999999999","62648,13510000001","21213,887580000002","140842,91267999998"
BE,2017,TOTAL,Total,TJ,"330011,28","779658,7784400001","367122,15381600003","1476792,2122560001"
BE,2017,W6210,Renewable municipal waste,TJ,"3552,48","1356,983748",,"4909,463748"
BE,2018,R5110-5150_W6000RI,Primary solid biofuels,TJ,"12543,480000000001","53857,06927200001",,"66400,549272"
BE,2018,R5200,Liquid biofuels,TJ,,,"19082,638908","19082,638908"
BE,2018,R5300,Biogases,TJ,"3400,9199999999996","4474,977444","0,0","7875,897444"
BE,2018,RA000,Renewables and biofuels,TJ,"62201,325600000004","64062,72921600001","20881,204452","147145,25926800002"
BE,2018,TOTAL,Total,TJ,"329065,2","782075,0644560001","367984,843956","1479125,1084120001"
BE,2018,W6210,Renewable municipal waste,TJ,"3483,36","1448,507196",,"4931,867196"
BG,2004,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0","29681,983656",,"29681,983656"
BG,2004,R5200,Liquid biofuels,TJ,,,"0,0","0,0"
BG,2004,R5300,Biogases,TJ,"0,0","0,0","0,0","0,0"
BG,2004,RA000,Renewables and biofuels,TJ,"10686,5712","30216,972960000003","284,53492800000004","41188,079088000006"
BG,2004,TOTAL,Total,TJ,"127864,8","214975,474668","78548,76414","421389,038808"
BG,2004,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
BG,2005,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0","28943,976420000003",,"28943,976420000003"
BG,2005,R5200,Liquid biofuels,TJ,,,"0,0","0,0"
BG,2005,R5300,Biogases,TJ,"0,0","0,0","0,0","0,0"
BG,2005,RA000,Renewables and biofuels,TJ,"11340,8568","31013,260451999995","285,665364","42639,78261599999"
BG,2005,TOTAL,Total,TJ,"130865,51519999998","217535,49352800002","84661,952688","433062,961416"
BG,2005,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
BG,2006,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0","30813,005808",,"30813,005808"
BG,2006,R5200,Liquid biofuels,TJ,,,"227,25950400000002","227,25950400000002"
BG,2006,R5300,Biogases,TJ,"0,0","0,0","0,0","0,0"
BG,2006,RA000,Renewables and biofuels,TJ,"11858,687999999998","33126,003468","493,49811600000004","45478,189584"
BG,2006,TOTAL,Total,TJ,"135843,52680000002","223972,279848","89968,88916","449784,695808"
BG,2006,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
BG,2007,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0","28279,991808000002",,"28279,991808000002"
BG,2007,R5200,Liquid biofuels,TJ,,,"97,259364","97,259364"
BG,2007,R5300,Biogases,TJ,"0,0","0,0","0,0","0,0"
BG,2007,RA000,Renewables and biofuels,TJ,"12308,169600000001","30682,293912","363,539844","43354,00335600001"
BG,2007,TOTAL,Total,TJ,"138304,2528","221333,71662000002","85957,85102400002","445595,82044400007"
BG,2007,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
BG,2008,R5110-5150_W6000RI,Primary solid biofuels,TJ,"55,9152","31423,985532000002",,"31479,900732000002"
BG,2008,R5200,Liquid biofuels,TJ,,,"175,00824","175,00824"
BG,2008,R5300,Biogases,TJ,"0,0","0,0","0,0","0,0"
BG,2008,RA000,Renewables and biofuels,TJ,"13471,236","34142,51664","433,459404","48047,21204400001"
BG,2008,TOTAL,Total,TJ,"141152,21279999998","197787,195288","93167,018208","432106,426296"
BG,2008,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
BG,2009,R5110-5150_W6000RI,Primary solid biofuels,TJ,"19,8","30974,993100000003",,"30994,793100000003"
BG,2009,R5200,Liquid biofuels,TJ,,,"156,879396","156,879396"
BG,2009,R5300,Biogases,TJ,"6,8472","5,987124000000001","0,0","12,834324"
BG,2009,RA000,Renewables and biofuels,TJ,"14632,920000000002","33868,783656","453,765384","48955,46904"
BG,2009,TOTAL,Total,TJ,"134172,9864","156518,117028","90935,076996","381626,18042399996"
BG,2009,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
BG,2010,R5110-5150_W6000RI,Primary solid biofuels,TJ,"71,0604","37045,01574",,"37116,07614"
BG,2010,R5200,Liquid biofuels,TJ,,,"561,4080120000001","561,4080120000001"
BG,2010,R5300,Biogases,TJ,"55,800000000000004","45,0081","0,0","100,80810000000001"
BG,2010,RA000,Renewables and biofuels,TJ,"16703,456400000003","40552,214364","827,981568","58083,65233200001"
BG,2010,TOTAL,Total,TJ,"135164,97","166651,429068","88342,819776","390159,21884399996"
BG,2010,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
BG,2011,R5110-5150_W6000RI,Primary solid biofuels,TJ,"133,8984","39575,015244",,"39708,91364400001"
BG,2011,R5200,Liquid biofuels,TJ,,,"701,7076800000001","701,7076800000001"
BG,2011,R5300,Biogases,TJ,"66,7548","56,01938400000001","0,0","122,774184"
BG,2011,RA000,Renewables and biofuels,TJ,"17863,869599999998","43433,695728","273,356172","61570,921500000004"
BG,2011,TOTAL,Total,TJ,"141540,0012","175359,219444","89485,899912","406385,12055600004"
BG,2011,W6210,Renewable municipal waste,TJ,"0,0","10,006452",,"10,006452"
BG,2012,R5110-5150_W6000RI,Primary solid biofuels,TJ,"234,9036","42109,99704000001",,"42344,90064000001"
BG,2012,R5200,Liquid biofuels,TJ,,,"3512,1390480000014","3512,1390480000014"
BG,2012,R5300,Biogases,TJ,"2,0736000000000003","1,0048320000000002","0,0","3,0784320000000003"
BG,2012,RA000,Renewables and biofuels,TJ,"21763,0044","46313,3349","231,69751200000002","68308,036812"
BG,2012,TOTAL,Total,TJ,"137602,548","170013,22012800002","95373,336204","402989,104332"
BG,2012,W6210,Renewable municipal waste,TJ,"0,0","79,00491600000001",,"79,00491600000001"
BG,2013,R5110-5150_W6000RI,Primary solid biofuels,TJ,"341,8596","42245,02134",,"42586,88094"
BG,2013,R5200,Liquid biofuels,TJ,,,"4251,402324000001","4251,402324000001"
BG,2013,R5300,Biogases,TJ,"60,307199999999995","21,017736000000003","0,0","81,324936"
BG,2013,RA000,Renewables and biofuels,TJ,"24779,577599999997","48004,006608","4442,278536000001","77225,862744"
BG,2013,TOTAL,Total,TJ,"132638,68800000002","164204,07699600002","82434,616956","379277,381952"
BG,2013,W6210,Renewable municipal waste,TJ,"0,0","728,000784",,"728,000784"
BG,2014,R5110-5150_W6000RI,Primary solid biofuels,TJ,"499,518","40235,98536",,"40735,50336"
BG,2014,R5200,Liquid biofuels,TJ,,,"4550,0049","4550,0049"
BG,2014,R5300,Biogases,TJ,"223,3332","78,000084","0,0","301,333284"
BG,2014,RA000,Renewables and biofuels,TJ,"25205,338800000005","45812,59362","4827,171060000001","75845,10348"
BG,2014,TOTAL,Total,TJ,"134889,1056","160641,821952","93802,616316","389333,543868"
BG,2014,W6210,Renewable municipal waste,TJ,"0,0","469,005336",,"469,005336"
BG,2015,R5110-5150_W6000RI,Primary solid biofuels,TJ,"543,87","42103,968048",,"42647,838048"
BG,2015,R5200,Liquid biofuels,TJ,,,"6006,048336","6006,048336"
BG,2015,R5300,Biogases,TJ,"428,796","182,000196","0,0","610,796196"
BG,2015,RA000,Renewables and biofuels,TJ,"26068,319999999996","48447,179388000004","6293,8908360000005","80809,390224"
BG,2015,TOTAL,Total,TJ,"137380,4784","167617,24009200002","105830,246016","410827,964508"
BG,2015,W6210,Renewable municipal waste,TJ,"0,0","630,992628",,"630,992628"
BG,2016,R5110-5150_W6000RI,Primary solid biofuels,TJ,"586,0548","42276,00366",,"42862,05846"
BG,2016,R5200,Liquid biofuels,TJ,,,"6708,844584","6708,844584"
BG,2016,R5300,Biogases,TJ,"686,9556","1076,970564","0,0","1763,9261640000002"
BG,2016,RA000,Renewables and biofuels,TJ,"26342,992800000004","50340,03166800001","7074,352224","83757,376692"
BG,2016,TOTAL,Total,TJ,"137582,9496","167858,357904","106840,22778","412281,535284"
BG,2016,W6210,Renewable municipal waste,TJ,"0,0","1061,018856",,"1061,018856"
BG,2017,R5110-5150_W6000RI,Primary solid biofuels,TJ,"648,7560000000001","43537,109688000004",,"44185,865688"
BG,2017,R5200,Liquid biofuels,TJ,,,"6825,8656439999995","6825,8656439999995"
BG,2017,R5300,Biogases,TJ,"776,7755999999999","466,40952000000004","0,0","1243,1851199999999"
BG,2017,RA000,Renewables and biofuels,TJ,"27026,589599999992","51483,02806800001","7228,887012000002","85738,50468"
BG,2017,TOTAL,Total,TJ,"142083,2628","172284,30792","108702,223344","423069,7940640001"
BG,2017,W6210,Renewable municipal waste,TJ,"0,0","1239,6696120000001",,"1239,6696120000001"
BG,2018,R5110-5150_W6000RI,Primary solid biofuels,TJ,"4608,126","47899,83902400001",,"52507,96502400001"
BG,2018,R5200,Liquid biofuels,TJ,,,"6736,351860000001","6736,351860000001"
BG,2018,R5300,Biogases,TJ,"764,2548","540,9345600000001","0,0","1305,18936"
BG,2018,RA000,Renewables and biofuels,TJ,"30898,6704","56489,101092000004","6334,377191999998","93722,148684"
BG,2018,TOTAL,Total,TJ,"139515,09120000002","169656,421032","113126,87545200001","422298,387684"
BG,2018,W6210,Renewable municipal waste,TJ,"0,0","1520,43642",,"1520,43642"
CY,2004,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0","187,98732",,"187,98732"
CY,2004,R5200,Liquid biofuels,TJ,,,"0,0","0,0"
CY,2004,R5300,Biogases,TJ,"0,0","0,0","0,0","0,0"
CY,2004,RA000,Renewables and biofuels,TJ,"2,9052000000000002","2092,3951680000005","0,0","2095,300368"
CY,2004,TOTAL,Total,TJ,"15126,5052","22586,571828","27348,010128","65061,08715600001"
CY,2004,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
CY,2005,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0","96,003324",,"96,003324"
CY,2005,R5200,Liquid biofuels,TJ,,,"0,0","0,0"
CY,2005,R5300,Biogases,TJ,"0,0","0,0","0,0","0,0"
CY,2005,RA000,Renewables and biofuels,TJ,"3,7403999999999997","2133,0071280000006","0,0","2136,7475280000003"
CY,2005,TOTAL,Total,TJ,"15756,915599999995","21394,631736000003","27906,989796","65058,537132"
CY,2005,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
CY,2006,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0","140,006592",,"140,006592"
CY,2006,R5200,Liquid biofuels,TJ,,,"0,0","0,0"
CY,2006,R5300,Biogases,TJ,"0,558","0,0","0,0","0,558"
CY,2006,RA000,Renewables and biofuels,TJ,"5,698800000000001","2259,992772","0,0","2265,691572"
CY,2006,TOTAL,Total,TJ,"16748,4852","21659,363100000002","27777,994488","66185,84278800001"
CY,2006,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
CY,2007,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0","241,99704000000003",,"241,99704000000003"
CY,2007,R5200,Liquid biofuels,TJ,,,"0,0","0,0"
CY,2007,R5300,Biogases,TJ,"5,1732","5,987124000000001","0,0","11,160324000000001"
CY,2007,RA000,Renewables and biofuels,TJ,"12,909600000000001","2897,3912040000005","0,0","2910,3008040000004"
CY,2007,TOTAL,Total,TJ,"17535,9528","22161,695364","29627,010971999993","69324,65913599999"
CY,2007,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
CY,2008,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0","419,01494399999996",,"419,01494399999996"
CY,2008,R5200,Liquid biofuels,TJ,,,"592,0135200000001","592,0135200000001"
CY,2008,R5300,Biogases,TJ,"41,544","0,0","0,0","41,544"
CY,2008,RA000,Renewables and biofuels,TJ,"52,1604","3177,4043880000004","592,0135200000001","3821,5783080000006"
CY,2008,TOTAL,Total,TJ,"18284,076","21956,667767999992","30821,002595999995","71061,74636399999"
CY,2008,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
CY,2009,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0","818,979948",,"818,979948"
CY,2009,R5200,Liquid biofuels,TJ,,,"628,982964","628,982964"
CY,2009,R5300,Biogases,TJ,"95,46480000000001","68,998464","0,0","164,46326399999998"
CY,2009,RA000,Renewables and biofuels,TJ,"110,5488","3652,4805840000004","628,982964","4392,012348"
CY,2009,TOTAL,Total,TJ,"18774,683999999997","21092,554116","30901,012344000002","70768,25046"
CY,2009,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
CY,2010,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0","621,9910080000001",,"621,9910080000001"
CY,2010,R5200,Liquid biofuels,TJ,,,"628,982964","628,982964"
CY,2010,R5300,Biogases,TJ,"126,44640000000001","109,987236","0,0","236,433636"
CY,2010,RA000,Renewables and biofuels,TJ,"266,2344","3633,51438","628,982964","4528,731744"
CY,2010,TOTAL,Total,TJ,"19159,6248","19281,637512","31545,98888400001","69987,25119600001"
CY,2010,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
CY,2011,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0","657,997488",,"657,997488"
CY,2011,R5200,Liquid biofuels,TJ,,,"665,994276","665,994276"
CY,2011,R5300,Biogases,TJ,"185,796","206,995392","0,0","392,79139200000003"
CY,2011,RA000,Renewables and biofuels,TJ,"611,4492","3887,988084","0,0","4499,437284"
CY,2011,TOTAL,Total,TJ,"17746,5672","19423,779372","30679,991172000002","67850,337744"
CY,2011,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
CY,2012,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0","463,98117600000006",,"463,98117600000006"
CY,2012,R5200,Liquid biofuels,TJ,,,"665,994276","665,994276"
CY,2012,R5300,Biogases,TJ,"179,34840000000003","223,99380000000002","0,0","403,34220000000005"
CY,2012,RA000,Renewables and biofuels,TJ,"836,6508","3892,0074120000004","0,0","4728,658212"
CY,2012,TOTAL,Total,TJ,"16981,2828","17823,877488000002","28357,991892","63163,152180000005"
CY,2012,W6210,Renewable municipal waste,TJ,"0,0","88,006536",,"88,006536"
CY,2013,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0","396,992376",,"396,992376"
CY,2013,R5200,Liquid biofuels,TJ,,,"628,982964","628,982964"
CY,2013,R5300,Biogases,TJ,"175,91039999999998","219,011508","0,0","394,921908"
CY,2013,RA000,Renewables and biofuels,TJ,"1027,6596000000002","3932,996184","213,94548000000003","5174,601264000001"
CY,2013,TOTAL,Total,TJ,"15444,522000000003","17389,329516","25568,996940000005","58402,84845600001"
CY,2013,W6210,Renewable municipal waste,TJ,"0,0","150,013044",,"150,013044"
CY,2014,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0","466,99567200000007",,"466,99567200000007"
CY,2014,R5200,Liquid biofuels,TJ,,,"406,998828","406,998828"
CY,2014,R5300,Biogases,TJ,"181,7352","229,01796","0,0","410,75316"
CY,2014,RA000,Renewables and biofuels,TJ,"1158,75","4071,997944","406,95696000000004","5637,704904"
CY,2014,TOTAL,Total,TJ,"15661,583999999999","18289,61712","24701,994396","58653,19551599999"
CY,2014,W6210,Renewable municipal waste,TJ,"0,0","160,98246",,"160,98246"
CY,2015,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0","720,003996",,"720,003996"
CY,2015,R5200,Liquid biofuels,TJ,,,"406,95696000000004","406,95696000000004"
CY,2015,R5300,Biogases,TJ,"184,4496","213,987348","0,0","398,43694800000003"
CY,2015,RA000,Renewables and biofuels,TJ,"1378,656","4548,497652","395,6526","6322,806251999999"
CY,2015,TOTAL,Total,TJ,"16324,257599999999","18847,885032","25604,961552","60777,104183999996"
CY,2015,W6210,Renewable municipal waste,TJ,"0,0","324,979416",,"324,979416"
CY,2016,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0","657,997488",,"657,997488"
CY,2016,R5200,Liquid biofuels,TJ,,,"370,11312000000004","370,11312000000004"
CY,2016,R5300,Biogases,TJ,"187,2756","228,97609200000002","0,0","416,25169200000005"
CY,2016,RA000,Renewables and biofuels,TJ,"1510,9344000000003","4708,517148","367,60104","6587,0525880000005"
CY,2016,TOTAL,Total,TJ,"17595,4968","19187,141436","26944,109532000002","63726,747768"
CY,2016,W6210,Renewable municipal waste,TJ,"0,0","427,011732",,"427,011732"
CY,2017,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0","865,579032",,"865,579032"
CY,2017,R5200,Liquid biofuels,TJ,,,"358,80876","358,80876"
CY,2017,R5300,Biogases,TJ,"186,3","235,08882000000003","0,0","421,38882"
CY,2017,RA000,Renewables and biofuels,TJ,"1605,3732","5320,920384","358,80876","7285,102344"
CY,2017,TOTAL,Total,TJ,"18015,714","20362,124988","27745,923600000002","66123,76258800001"
CY,2017,W6210,Renewable municipal waste,TJ,"0,0","751,991148",,"751,991148"
CY,2018,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0","889,7368680000001",,"889,7368680000001"
CY,2018,R5200,Liquid biofuels,TJ,,,"374,7186","374,7186"
CY,2018,R5300,Biogases,TJ,"204,82559999999998","260,251488","0,0","465,077088"
CY,2018,RA000,Renewables and biofuels,TJ,"1704,6144000000002","7707,563856000001","374,7186","9786,896856000001"
CY,2018,TOTAL,Total,TJ,"18218,0412","20969,629668","27900,960804000002","67088,631672"
CY,2018,W6210,Renewable municipal waste,TJ,"0,0","1156,729104",,"1156,729104"
CZ,2004,R5110-5150_W6000RI,Primary solid biofuels,TJ,"2032,3655999999994","66414,99906",,"68447,36466"
