,geo,year,siec,unit,BIOFCON_LIM_TRA,BIOF_FS_SHR,FC_TRA_E_RED,FC_TRA_OTH_E_RED,FC_TRA_RAIL_E_RED,FC_TRA_ROAD_E_RED,GFC_TRA_E_MULTI,GFC_TRA_E_NMULTI,LIM_TT,NRG_MNBRFT_E,ST_MS_TRA
9666,FR,2005,R5271S,KTOE,,,,,,,,,,,
9667,FR,2005,R5272S,KTOE,,,,,,,,,,,
9668,FR,2005,R5273S,KTOE,,,,,,,,,,,
9669,FR,2005,R5274S,KTOE,,,,,,,,,,,
9670,FR,2005,R5275S,KTOE,,,,,,,,,,,
9671,FR,2005,R5276S,KTOE,,,,,,,,,,,
9672,FR,2005,R5277S,KTOE,,,,,,,,,,,
9673,FR,2005,R5278S,KTOE,,,,,,,,,,,
9674,FR,2005,R5279S,KTOE,,,,,,,,,,,
9675,FR,2005,R5300,KTOE,,,,"0,0","0,0","0,0",,,,,
9676,FR,2005,RA000,KTOE,,,,,,,"927,558","725,717",,,"0,0"
9677,FR,2005,RHYD,KTOE,,,"0,0",,,,,,,,
9678,FR,2005,RSYNF,KTOE,,,"0,0",,,,,,,,
9679,FR,2005,TOTAL,KTOE,,,,,,,"43494,215","43292,374",,,
9680,FR,2006,E7000,KTOE,,,,,,,,,,"0,0",
9681,FR,2006,E7100,KTOE,,,,"0,0","136,21200000000002","0,0",,,,,
9682,FR,2006,E7200,KTOE,,,,"0,0","722,086","0,0",,,,,
9683,FR,2006,R5200,KTOE,,,,"0,0","0,0","711,168",,,,,
9684,FR,2006,R5200,PC,,,,,,,,,,,
9685,FR,2006,R5250S,KTOE,,,"711,168",,,,,,,,
9686,FR,2006,R5251S,KTOE,,,"0,0",,,,,,,,
9687,FR,2006,R5252S,KTOE,,,,,,,,,,,
9688,FR,2006,R5253S,KTOE,,,,,,,,,,,
9689,FR,2006,R5254S,KTOE,,,,,,,,,,,
9690,FR,2006,R5255S,KTOE,,,,,,,,,,,
9691,FR,2006,R5256S,KTOE,,,,,,,,,,,
9692,FR,2006,R5257S,KTOE,,,,,,,,,,,
9693,FR,2006,R5258S,KTOE,,,,,,,,,,,
9694,FR,2006,R5259S,KTOE,,,,,,,,,,,
9695,FR,2006,R5260S,KTOE,,,,,,,,,,,
9696,FR,2006,R5261S,KTOE,,,,,,,,,,,
9697,FR,2006,R5262S,KTOE,,,,,,,,,,,
9698,FR,2006,R5263S,KTOE,,,,,,,,,,,
9699,FR,2006,R5264S,KTOE,,,,,,,,,,,
9700,FR,2006,R5265S,KTOE,,,,,,,,,,,
9701,FR,2006,R5266S,KTOE,,,,,,,,,,,
9702,FR,2006,R5267S,KTOE,,,,,,,,,,,
9703,FR,2006,R5268S,KTOE,,,,,,,,,,,
9704,FR,2006,R5269S,KTOE,,,,,,,,,,,
9705,FR,2006,R5270S,KTOE,,,,,,,,,,,
9706,FR,2006,R5271S,KTOE,,,,,,,,,,,
9707,FR,2006,R5272S,KTOE,,,,,,,,,,,
9708,FR,2006,R5273S,KTOE,,,,,,,,,,,
9709,FR,2006,R5274S,KTOE,,,,,,,,,,,
9710,FR,2006,R5275S,KTOE,,,,,,,,,,,
9711,FR,2006,R5276S,KTOE,,,,,,,,,,,
9712,FR,2006,R5277S,KTOE,,,,,,,,,,,
9713,FR,2006,R5278S,KTOE,,,,,,,,,,,
9714,FR,2006,R5279S,KTOE,,,,,,,,,,,
9715,FR,2006,R5300,KTOE,,,,"0,0","0,0","0,0",,,,,
9716,FR,2006,RA000,KTOE,,,,,,,"1051,698","847,38",,,"0,0"
9717,FR,2006,RHYD,KTOE,,,"0,0",,,,,,,,
9718,FR,2006,RSYNF,KTOE,,,"0,0",,,,,,,,
9719,FR,2006,TOTAL,KTOE,,,,,,,"43722,622","43518,304000000004",,,
9720,FR,2007,E7000,KTOE,,,,,,,,,,"0,0",
9721,FR,2007,E7100,KTOE,,,,"0,0","141,409","0,0",,,,,
9722,FR,2007,E7200,KTOE,,,,"0,0","720,8430000000001","0,0",,,,,
9723,FR,2007,R5200,KTOE,,,,"0,0","0,0","1432,67",,,,,
9724,FR,2007,R5200,PC,,,,,,,,,,,
9725,FR,2007,R5250S,KTOE,,,"1432,67",,,,,,,,
9726,FR,2007,R5251S,KTOE,,,"0,0",,,,,,,,
9727,FR,2007,R5252S,KTOE,,,,,,,,,,,
9728,FR,2007,R5253S,KTOE,,,,,,,,,,,
9729,FR,2007,R5254S,KTOE,,,,,,,,,,,
9730,FR,2007,R5255S,KTOE,,,,,,,,,,,
9731,FR,2007,R5256S,KTOE,,,,,,,,,,,
9732,FR,2007,R5257S,KTOE,,,,,,,,,,,
9733,FR,2007,R5258S,KTOE,,,,,,,,,,,
9734,FR,2007,R5259S,KTOE,,,,,,,,,,,
9735,FR,2007,R5260S,KTOE,,,,,,,,,,,
9736,FR,2007,R5261S,KTOE,,,,,,,,,,,
9737,FR,2007,R5262S,KTOE,,,,,,,,,,,
9738,FR,2007,R5263S,KTOE,,,,,,,,,,,
9739,FR,2007,R5264S,KTOE,,,,,,,,,,,
9740,FR,2007,R5265S,KTOE,,,,,,,,,,,
9741,FR,2007,R5266S,KTOE,,,,,,,,,,,
9742,FR,2007,R5267S,KTOE,,,,,,,,,,,
9743,FR,2007,R5268S,KTOE,,,,,,,,,,,
9744,FR,2007,R5269S,KTOE,,,,,,,,,,,
9745,FR,2007,R5270S,KTOE,,,,,,,,,,,
9746,FR,2007,R5271S,KTOE,,,,,,,,,,,
9747,FR,2007,R5272S,KTOE,,,,,,,,,,,
9748,FR,2007,R5273S,KTOE,,,,,,,,,,,
9749,FR,2007,R5274S,KTOE,,,,,,,,,,,
9750,FR,2007,R5275S,KTOE,,,,,,,,,,,
9751,FR,2007,R5276S,KTOE,,,,,,,,,,,
9752,FR,2007,R5277S,KTOE,,,,,,,,,,,
9753,FR,2007,R5278S,KTOE,,,,,,,,,,,
9754,FR,2007,R5279S,KTOE,,,,,,,,,,,
9755,FR,2007,R5300,KTOE,,,,"0,0","0,0","0,0",,,,,
9756,FR,2007,RA000,KTOE,,,,,,,"1786,194","1574,08",,,"0,0"
9757,FR,2007,RHYD,KTOE,,,"0,0",,,,,,,,
9758,FR,2007,RSYNF,KTOE,,,"0,0",,,,,,,,
9759,FR,2007,TOTAL,KTOE,,,,,,,"44151,873","43939,759000000005",,,
9760,FR,2008,E7000,KTOE,,,,,,,,,,"0,0",
9761,FR,2008,E7100,KTOE,,,,"0,0","151,327","0,0",,,,,
9762,FR,2008,E7200,KTOE,,,,"0,0","744,6310000000001","0,0",,,,,
9763,FR,2008,R5200,KTOE,,,,"0,0","0,0","2315,464",,,,,
9764,FR,2008,R5200,PC,,,,,,,,,,,
9765,FR,2008,R5250S,KTOE,,,"2315,464",,,,,,,,
9766,FR,2008,R5251S,KTOE,,,"0,0",,,,,,,,
9767,FR,2008,R5252S,KTOE,,,,,,,,,,,
9768,FR,2008,R5253S,KTOE,,,,,,,,,,,
9769,FR,2008,R5254S,KTOE,,,,,,,,,,,
9770,FR,2008,R5255S,KTOE,,,,,,,,,,,
9771,FR,2008,R5256S,KTOE,,,,,,,,,,,
9772,FR,2008,R5257S,KTOE,,,,,,,,,,,
9773,FR,2008,R5258S,KTOE,,,,,,,,,,,
9774,FR,2008,R5259S,KTOE,,,,,,,,,,,
9775,FR,2008,R5260S,KTOE,,,,,,,,,,,
9776,FR,2008,R5261S,KTOE,,,,,,,,,,,
9777,FR,2008,R5262S,KTOE,,,,,,,,,,,
9778,FR,2008,R5263S,KTOE,,,,,,,,,,,
9779,FR,2008,R5264S,KTOE,,,,,,,,,,,
9780,FR,2008,R5265S,KTOE,,,,,,,,,,,
9781,FR,2008,R5266S,KTOE,,,,,,,,,,,
9782,FR,2008,R5267S,KTOE,,,,,,,,,,,
9783,FR,2008,R5268S,KTOE,,,,,,,,,,,
9784,FR,2008,R5269S,KTOE,,,,,,,,,,,
9785,FR,2008,R5270S,KTOE,,,,,,,,,,,
9786,FR,2008,R5271S,KTOE,,,,,,,,,,,
9787,FR,2008,R5272S,KTOE,,,,,,,,,,,
9788,FR,2008,R5273S,KTOE,,,,,,,,,,,
9789,FR,2008,R5274S,KTOE,,,,,,,,,,,
9790,FR,2008,R5275S,KTOE,,,,,,,,,,,
9791,FR,2008,R5276S,KTOE,,,,,,,,,,,
9792,FR,2008,R5277S,KTOE,,,,,,,,,,,
9793,FR,2008,R5278S,KTOE,,,,,,,,,,,
9794,FR,2008,R5279S,KTOE,,,,,,,,,,,
9795,FR,2008,R5300,KTOE,,,,"0,0","0,0","0,0",,,,,
9796,FR,2008,RA000,KTOE,,,,,,,"2693,783","2466,791",,,"0,0"
9797,FR,2008,RHYD,KTOE,,,"0,0",,,,,,,,
9798,FR,2008,RSYNF,KTOE,,,"0,0",,,,,,,,
9799,FR,2008,TOTAL,KTOE,,,,,,,"43131,831","42904,84",,,
9800,FR,2009,E7000,KTOE,,,,,,,,,,"0,0",
9801,FR,2009,E7100,KTOE,,,,"0,0","153,048","0,0",,,,,
9802,FR,2009,E7200,KTOE,,,,"0,0","713,59","0,0",,,,,
9803,FR,2009,R5200,KTOE,,,,"0,0","0,0","2466,646",,,,,
9804,FR,2009,R5200,PC,,,,,,,,,,,
9805,FR,2009,R5250S,KTOE,,,"2466,646",,,,,,,,
9806,FR,2009,R5251S,KTOE,,,"0,0",,,,,,,,
9807,FR,2009,R5252S,KTOE,,,,,,,,,,,
9808,FR,2009,R5253S,KTOE,,,,,,,,,,,
9809,FR,2009,R5254S,KTOE,,,,,,,,,,,
9810,FR,2009,R5255S,KTOE,,,,,,,,,,,
9811,FR,2009,R5256S,KTOE,,,,,,,,,,,
9812,FR,2009,R5257S,KTOE,,,,,,,,,,,
9813,FR,2009,R5258S,KTOE,,,,,,,,,,,
9814,FR,2009,R5259S,KTOE,,,,,,,,,,,
9815,FR,2009,R5260S,KTOE,,,,,,,,,,,
9816,FR,2009,R5261S,KTOE,,,,,,,,,,,
9817,FR,2009,R5262S,KTOE,,,,,,,,,,,
9818,FR,2009,R5263S,KTOE,,,,,,,,,,,
9819,FR,2009,R5264S,KTOE,,,,,,,,,,,
9820,FR,2009,R5265S,KTOE,,,,,,,,,,,
9821,FR,2009,R5266S,KTOE,,,,,,,,,,,
9822,FR,2009,R5267S,KTOE,,,,,,,,,,,
9823,FR,2009,R5268S,KTOE,,,,,,,,,,,
9824,FR,2009,R5269S,KTOE,,,,,,,,,,,
9825,FR,2009,R5270S,KTOE,,,,,,,,,,,
9826,FR,2009,R5271S,KTOE,,,,,,,,,,,
9827,FR,2009,R5272S,KTOE,,,,,,,,,,,
9828,FR,2009,R5273S,KTOE,,,,,,,,,,,
9829,FR,2009,R5274S,KTOE,,,,,,,,,,,
9830,FR,2009,R5275S,KTOE,,,,,,,,,,,
9831,FR,2009,R5276S,KTOE,,,,,,,,,,,
9832,FR,2009,R5277S,KTOE,,,,,,,,,,,
9833,FR,2009,R5278S,KTOE,,,,,,,,,,,
9834,FR,2009,R5279S,KTOE,,,,,,,,,,,
9835,FR,2009,R5300,KTOE,,,,"0,0","0,0","0,0",,,,,
9836,FR,2009,RA000,KTOE,,,,,,,"2849,2670000000003","2619,694",,,"0,0"
9837,FR,2009,RHYD,KTOE,,,"0,0",,,,,,,,
9838,FR,2009,RSYNF,KTOE,,,"0,0",,,,,,,,
9839,FR,2009,TOTAL,KTOE,,,,,,,"42852,767","42623,195",,,
9840,FR,2010,E7000,KTOE,,,,,,,,,,"0,0",
9841,FR,2010,E7100,KTOE,,,,"0,0","160,178","0,0",,,,,
9842,FR,2010,E7200,KTOE,,,,"0,0","702,8489999999999","0,0",,,,,
9843,FR,2010,R5200,KTOE,,,,"0,0","0,0","2421,987",,,,,
9844,FR,2010,R5200,PC,,,,,,,,,,,
9845,FR,2010,R5250S,KTOE,,,"2421,987",,,,,,,,
9846,FR,2010,R5251S,KTOE,,,"0,0",,,,,,,,
9847,FR,2010,R5252S,KTOE,,,,,,,,,,,
9848,FR,2010,R5253S,KTOE,,,,,,,,,,,
9849,FR,2010,R5254S,KTOE,,,,,,,,,,,
9850,FR,2010,R5255S,KTOE,,,,,,,,,,,
9851,FR,2010,R5256S,KTOE,,,,,,,,,,,
9852,FR,2010,R5257S,KTOE,,,,,,,,,,,
9853,FR,2010,R5258S,KTOE,,,,,,,,,,,
9854,FR,2010,R5259S,KTOE,,,,,,,,,,,
9855,FR,2010,R5260S,KTOE,,,,,,,,,,,
9856,FR,2010,R5261S,KTOE,,,,,,,,,,,
9857,FR,2010,R5262S,KTOE,,,,,,,,,,,
9858,FR,2010,R5263S,KTOE,,,,,,,,,,,
9859,FR,2010,R5264S,KTOE,,,,,,,,,,,
9860,FR,2010,R5265S,KTOE,,,,,,,,,,,
9861,FR,2010,R5266S,KTOE,,,,,,,,,,,
9862,FR,2010,R5267S,KTOE,,,,,,,,,,,
9863,FR,2010,R5268S,KTOE,,,,,,,,,,,
9864,FR,2010,R5269S,KTOE,,,,,,,,,,,
9865,FR,2010,R5270S,KTOE,,,,,,,,,,,
9866,FR,2010,R5271S,KTOE,,,,,,,,,,,
9867,FR,2010,R5272S,KTOE,,,,,,,,,,,
9868,FR,2010,R5273S,KTOE,,,,,,,,,,,
9869,FR,2010,R5274S,KTOE,,,,,,,,,,,
9870,FR,2010,R5275S,KTOE,,,,,,,,,,,
9871,FR,2010,R5276S,KTOE,,,,,,,,,,,
9872,FR,2010,R5277S,KTOE,,,,,,,,,,,
9873,FR,2010,R5278S,KTOE,,,,,,,,,,,
9874,FR,2010,R5279S,KTOE,,,,,,,,,,,
9875,FR,2010,R5300,KTOE,,,,"0,0","0,0","0,0",,,,,
9876,FR,2010,RA000,KTOE,,,,,,,"2822,4309999999996","2582,165",,,"0,0"
9877,FR,2010,RHYD,KTOE,,,"0,0",,,,,,,,
9878,FR,2010,RSYNF,KTOE,,,"0,0",,,,,,,,
9879,FR,2010,TOTAL,KTOE,,,,,,,"42911,637","42671,37",,,
9880,FR,2011,E7000,KTOE,,,,,,,,,,"0,0",
9881,FR,2011,E7100,KTOE,,,,"17,805999999999997","173,989","0,517",,,,,
9882,FR,2011,E7200,KTOE,,,,"68,255","666,944","1,9809999999999999",,,,,
9883,FR,2011,R5200,KTOE,"0,0",,,"0,0","0,0","2430,6079999999997",,,"3074,2259999999997",,
9884,FR,2011,R5200,PC,,"0,0",,,,,,,,,
9885,FR,2011,R5250S,KTOE,,,"0,0",,,,,,,,
9886,FR,2011,R5251S,KTOE,,,"0,0",,,,,,,,
9887,FR,2011,R5252S,KTOE,,,"0,0",,,,,,,,
9888,FR,2011,R5253S,KTOE,,,"0,0",,,,,,,,
9889,FR,2011,R5254S,KTOE,,,"0,0",,,,,,,,
9890,FR,2011,R5255S,KTOE,,,"0,0",,,,,,,,
9891,FR,2011,R5256S,KTOE,,,"0,0",,,,,,,,
9892,FR,2011,R5257S,KTOE,,,"0,0",,,,,,,,
9893,FR,2011,R5258S,KTOE,,,"0,0",,,,,,,,
9894,FR,2011,R5259S,KTOE,,,"0,0",,,,,,,,
9895,FR,2011,R5260S,KTOE,,,"0,0",,,,,,,,
9896,FR,2011,R5261S,KTOE,,,"0,0",,,,,,,,
9897,FR,2011,R5262S,KTOE,,,"0,0",,,,,,,,
9898,FR,2011,R5263S,KTOE,,,"0,0",,,,,,,,
9899,FR,2011,R5264S,KTOE,,,"0,0",,,,,,,,
9900,FR,2011,R5265S,KTOE,,,"0,0",,,,,,,,
9901,FR,2011,R5266S,KTOE,,,"0,0",,,,,,,,
9902,FR,2011,R5267S,KTOE,,,"0,0",,,,,,,,
9903,FR,2011,R5268S,KTOE,,,"0,0",,,,,,,,
9904,FR,2011,R5269S,KTOE,,,"0,0",,,,,,,,
9905,FR,2011,R5270S,KTOE,,,"0,0",,,,,,,,
9906,FR,2011,R5271S,KTOE,,,"0,0",,,,,,,,
9907,FR,2011,R5272S,KTOE,,,"0,0",,,,,,,,
9908,FR,2011,R5273S,KTOE,,,"0,0",,,,,,,,
9909,FR,2011,R5274S,KTOE,,,"0,0",,,,,,,,
9910,FR,2011,R5275S,KTOE,,,"0,0",,,,,,,,
9911,FR,2011,R5276S,KTOE,,,"0,0",,,,,,,,
9912,FR,2011,R5277S,KTOE,,,"0,0",,,,,,,,
9913,FR,2011,R5278S,KTOE,,,"0,0",,,,,,,,
9914,FR,2011,R5279S,KTOE,,,"0,0",,,,,,,,
9915,FR,2011,R5300,KTOE,,,,"0,0","0,0","0,0",,,,,
9916,FR,2011,RA000,KTOE,,,,,,,"455,36300000000006","192,312",,,"0,0"
9917,FR,2011,RHYD,KTOE,,,"0,0",,,,,,,,
9918,FR,2011,RSYNF,KTOE,,,"0,0",,,,,,,,
9919,FR,2011,TOTAL,KTOE,,,,,,,"43917,515","43656,530999999995",,,
9920,FR,2012,E7000,KTOE,,,,,,,,,,"0,0",
9921,FR,2012,E7100,KTOE,,,,"18,955","181,878","0,742",,,,,
9922,FR,2012,E7200,KTOE,,,,"69,994","671,6080000000001","2,741",,,,,
9923,FR,2012,R5200,KTOE,"2563,002",,,"0,0","0,0","2678,0",,,"3069,3590000000004",,
9924,FR,2012,R5200,PC,,"5,845",,,,,,,,,
9925,FR,2012,R5250S,KTOE,,,"2678,0",,,,,,,,
9926,FR,2012,R5251S,KTOE,,,"114,99799999999999",,,,,,,,
9927,FR,2012,R5252S,KTOE,,,"0,0",,,,,,,,
9928,FR,2012,R5253S,KTOE,,,"0,0",,,,,,,,
9929,FR,2012,R5254S,KTOE,,,"0,0",,,,,,,,
9930,FR,2012,R5255S,KTOE,,,"0,0",,,,,,,,
9931,FR,2012,R5256S,KTOE,,,"0,0",,,,,,,,
9932,FR,2012,R5257S,KTOE,,,"0,0",,,,,,,,
9933,FR,2012,R5258S,KTOE,,,"0,0",,,,,,,,
9934,FR,2012,R5259S,KTOE,,,"0,0",,,,,,,,
9935,FR,2012,R5260S,KTOE,,,"0,0",,,,,,,,
9936,FR,2012,R5261S,KTOE,,,"0,0",,,,,,,,
9937,FR,2012,R5262S,KTOE,,,"0,0",,,,,,,,
9938,FR,2012,R5263S,KTOE,,,"0,0",,,,,,,,
9939,FR,2012,R5264S,KTOE,,,"0,0",,,,,,,,
9940,FR,2012,R5265S,KTOE,,,"0,0",,,,,,,,
9941,FR,2012,R5266S,KTOE,,,"0,0",,,,,,,,
9942,FR,2012,R5267S,KTOE,,,"0,0",,,,,,,,
9943,FR,2012,R5268S,KTOE,,,"0,0",,,,,,,,
9944,FR,2012,R5269S,KTOE,,,"0,0",,,,,,,,
9945,FR,2012,R5270S,KTOE,,,"0,0",,,,,,,,
9946,FR,2012,R5271S,KTOE,,,"0,0",,,,,,,,
9947,FR,2012,R5272S,KTOE,,,"0,0",,,,,,,,
9948,FR,2012,R5273S,KTOE,,,"114,99799999999999",,,,,,,,
9949,FR,2012,R5274S,KTOE,,,"74,51",,,,,,,,
9950,FR,2012,R5275S,KTOE,,,"40,488",,,,,,,,
9951,FR,2012,R5276S,KTOE,,,"2563,002",,,,,,,,
9952,FR,2012,R5277S,KTOE,,,"0,0",,,,,,,,
9953,FR,2012,R5278S,KTOE,,,"0,0",,,,,,,,
9954,FR,2012,R5279S,KTOE,,,"0,0",,,,,,,,
9955,FR,2012,R5300,KTOE,,,,"0,0","0,0","0,0",,,,,
9956,FR,2012,RA000,KTOE,,,,,,,"3270,3590000000004","2879,575",,,"0,0"
9957,FR,2012,RHYD,KTOE,,,"0,0",,,,,,,,
9958,FR,2012,RSYNF,KTOE,,,"0,0",,,,,,,,
9959,FR,2012,TOTAL,KTOE,,,,,,,"43847,985","43575,168",,,
9960,FR,2013,E7000,KTOE,,,,,,,,,,"0,0",
9961,FR,2013,E7100,KTOE,,,,"20,739","201,245","1,245",,,,,
9962,FR,2013,E7200,KTOE,,,,"68,117","660,988","4,091",,,,,
9963,FR,2013,R5200,KTOE,"2571,757",,,"0,0","0,0","2688,0",,,"3049,535",,
9964,FR,2013,R5200,PC,,"5,903",,,,,,,,,
9965,FR,2013,R5250S,KTOE,,,"2688,0",,,,,,,,
9966,FR,2013,R5251S,KTOE,,,"116,243",,,,,,,,
9967,FR,2013,R5252S,KTOE,,,"0,0",,,,,,,,
9968,FR,2013,R5253S,KTOE,,,"0,0",,,,,,,,
9969,FR,2013,R5254S,KTOE,,,"0,0",,,,,,,,
9970,FR,2013,R5255S,KTOE,,,"0,0",,,,,,,,
9971,FR,2013,R5256S,KTOE,,,"0,0",,,,,,,,
9972,FR,2013,R5257S,KTOE,,,"0,0",,,,,,,,
9973,FR,2013,R5258S,KTOE,,,"0,0",,,,,,,,
9974,FR,2013,R5259S,KTOE,,,"0,0",,,,,,,,
9975,FR,2013,R5260S,KTOE,,,"0,0",,,,,,,,
