,geo,year,siec,unit,BIOG_G_ADJSHR,BIOG_G_SHR,BIOG_G_TRA,FC_IND_OTH_E,GFC_HEAT_CL_E,GHP_RED,PPRD_RED
10873,SK,2007,R5300B,TJ_GCV,,,"0,0",,,,
10874,SK,2007,RA000,KTOE,,,,,"415,25699999999995",,
10875,SK,2007,RA200,KTOE,,,,"1,624",,"4,419",
10876,SK,2007,RA410,KTOE,,,,"0,024",,"0,024",
10877,SK,2007,RA600,KTOE,,,,,,,"0,0"
10878,SK,2007,TOTAL,KTOE,,,,,"6662,816",,
10879,SK,2007,W6210,KTOE,,,,"0,0",,"1,911",
10880,SK,2008,R5110-5150_W6000RI,KTOE,,,,"338,731",,"45,62",
10881,SK,2008,R5160,KTOE,,,,"0,0",,,
10882,SK,2008,R5292,KTOE,,,,"0,0",,,
10883,SK,2008,R5292P,KTOE,,,,,,"0,0",
10884,SK,2008,R5292S,KTOE,,,,,,,
10885,SK,2008,R5292SB,KTOE,,,,,,,
10886,SK,2008,R5292SP,KTOE,,,,,,,
10887,SK,2008,R5293S,KTOE,,,,,,,
10888,SK,2008,R5293SB,KTOE,,,,,,,
10889,SK,2008,R5293SP,KTOE,,,,,,,
10890,SK,2008,R5300,KTOE,,,,"3,057",,"3,8689999999999998",
10891,SK,2008,R5300B,KTOE,,,,"0,0",,"0,0",
10892,SK,2008,R5300B,PC,"0,0","0,0",,,,,
10893,SK,2008,R5300B,TJ_GCV,,,"0,0",,,,
10894,SK,2008,RA000,KTOE,,,,,"404,39",,
10895,SK,2008,RA200,KTOE,,,,"1,672",,"3,487",
10896,SK,2008,RA410,KTOE,,,,"0,024",,"0,024",
10897,SK,2008,RA600,KTOE,,,,,,,"0,0"
10898,SK,2008,TOTAL,KTOE,,,,,"6632,153",,
10899,SK,2008,W6210,KTOE,,,,"4,92",,"2,986",
10900,SK,2009,R5110-5150_W6000RI,KTOE,,,,"436,921",,"57,466",
10901,SK,2009,R5160,KTOE,,,,"0,0",,,
10902,SK,2009,R5292,KTOE,,,,"0,0",,,
10903,SK,2009,R5292P,KTOE,,,,,,"0,0",
10904,SK,2009,R5292S,KTOE,,,,,,,
10905,SK,2009,R5292SB,KTOE,,,,,,,
10906,SK,2009,R5292SP,KTOE,,,,,,,
10907,SK,2009,R5293S,KTOE,,,,,,,
10908,SK,2009,R5293SB,KTOE,,,,,,,
10909,SK,2009,R5293SP,KTOE,,,,,,,
10910,SK,2009,R5300,KTOE,,,,"9,578",,"0,45399999999999996",
10911,SK,2009,R5300B,KTOE,,,,"0,0",,"0,0",
10912,SK,2009,R5300B,PC,"0,0","0,0",,,,,
10913,SK,2009,R5300B,TJ_GCV,,,"0,0",,,,
10914,SK,2009,RA000,KTOE,,,,,"518,749",,
10915,SK,2009,RA200,KTOE,,,,"1,624",,"3,4389999999999996",
10916,SK,2009,RA410,KTOE,,,,"0,024",,"0,024",
10917,SK,2009,RA600,KTOE,,,,,,,"0,0"
10918,SK,2009,TOTAL,KTOE,,,,,"6343,503000000001",,
10919,SK,2009,W6210,KTOE,,,,"7,882000000000001",,"1,338",
10920,SK,2010,R5110-5150_W6000RI,KTOE,,,,"423,283",,"96,876",
10921,SK,2010,R5160,KTOE,,,,"0,0",,,
10922,SK,2010,R5292,KTOE,,,,"0,0",,,
10923,SK,2010,R5292P,KTOE,,,,,,"0,0",
10924,SK,2010,R5292S,KTOE,,,,,,,
10925,SK,2010,R5292SB,KTOE,,,,,,,
10926,SK,2010,R5292SP,KTOE,,,,,,,
10927,SK,2010,R5293S,KTOE,,,,,,,
10928,SK,2010,R5293SB,KTOE,,,,,,,
10929,SK,2010,R5293SP,KTOE,,,,,,,
10930,SK,2010,R5300,KTOE,,,,"5,374",,"1,672",
10931,SK,2010,R5300B,KTOE,,,,"0,0",,"0,0",
10932,SK,2010,R5300B,PC,"0,0","0,0",,,,,
10933,SK,2010,R5300B,TJ_GCV,,,"0,0",,,,
10934,SK,2010,RA000,KTOE,,,,,"546,121",,
10935,SK,2010,RA200,KTOE,,,,"1,672",,"3,32",
10936,SK,2010,RA410,KTOE,,,,"4,251",,"0,024",
10937,SK,2010,RA600,KTOE,,,,,,,"0,0"
10938,SK,2010,TOTAL,KTOE,,,,,"6914,352",,
10939,SK,2010,W6210,KTOE,,,,"8,407",,"1,242",
10940,SK,2011,R5110-5150_W6000RI,KTOE,,,,"423,665",,"101,462",
10941,SK,2011,R5160,KTOE,,,,"0,0",,,
10942,SK,2011,R5292,KTOE,,,,"0,0",,,
10943,SK,2011,R5292P,KTOE,,,,,,"0,0",
10944,SK,2011,R5292S,KTOE,,,,"0,0",,,
10945,SK,2011,R5292SB,KTOE,,,,,,"0,0",
10946,SK,2011,R5292SP,KTOE,,,,,,"0,0",
10947,SK,2011,R5293S,KTOE,,,,"0,0",,,
10948,SK,2011,R5293SB,KTOE,,,,,,"0,0",
10949,SK,2011,R5293SP,KTOE,,,,,,"0,0",
10950,SK,2011,R5300,KTOE,,,,"19,035999999999998",,"3,678",
10951,SK,2011,R5300B,KTOE,,,,"0,0",,"0,0",
10952,SK,2011,R5300B,PC,"0,0","0,0",,,,,
10953,SK,2011,R5300B,TJ_GCV,,,"0,0",,,,
10954,SK,2011,RA000,KTOE,,,,,"561,312",,
10955,SK,2011,RA200,KTOE,,,,"1,433",,"2,484",
10956,SK,2011,RA410,KTOE,,,,"5,04",,"0,048",
10957,SK,2011,RA600,KTOE,,,,,,,"0,0"
10958,SK,2011,TOTAL,KTOE,,,,,"6063,169",,
10959,SK,2011,W6210,KTOE,,,,"3,32",,"1,146",
10960,SK,2012,R5110-5150_W6000RI,KTOE,,,,"320,46",,"172,56599999999997",
10961,SK,2012,R5160,KTOE,,,,"0,0",,,
10962,SK,2012,R5292,KTOE,,,,"0,0",,,
10963,SK,2012,R5292P,KTOE,,,,,,"0,0",
10964,SK,2012,R5292S,KTOE,,,,"0,0",,,
10965,SK,2012,R5292SB,KTOE,,,,,,"0,0",
10966,SK,2012,R5292SP,KTOE,,,,,,"0,0",
10967,SK,2012,R5293S,KTOE,,,,"0,0",,,
10968,SK,2012,R5293SB,KTOE,,,,,,"0,0",
10969,SK,2012,R5293SP,KTOE,,,,,,"0,0",
10970,SK,2012,R5300,KTOE,,,,"19,514",,"2,675",
10971,SK,2012,R5300B,KTOE,,,,"0,0",,"0,0",
10972,SK,2012,R5300B,PC,"0,0","0,0",,,,,
10973,SK,2012,R5300B,TJ_GCV,,,"0,0",,,,
10974,SK,2012,RA000,KTOE,,,,,"528,303",,
10975,SK,2012,RA200,KTOE,,,,"1,314",,"2,269",
10976,SK,2012,RA410,KTOE,,,,"5,3020000000000005",,"0,048",
10977,SK,2012,RA600,KTOE,,,,,,,"0,0"
10978,SK,2012,TOTAL,KTOE,,,,,"6001,209",,
10979,SK,2012,W6210,KTOE,,,,"3,009",,"1,146",
10980,SK,2013,R5110-5150_W6000RI,KTOE,,,,"291,91700000000003",,"168,792",
10981,SK,2013,R5160,KTOE,,,,"0,633",,,
10982,SK,2013,R5292,KTOE,,,,"0,0",,,
10983,SK,2013,R5292P,KTOE,,,,,,"0,0",
10984,SK,2013,R5292S,KTOE,,,,"0,0",,,
10985,SK,2013,R5292SB,KTOE,,,,,,"0,0",
10986,SK,2013,R5292SP,KTOE,,,,,,"0,0",
10987,SK,2013,R5293S,KTOE,,,,"0,0",,,
10988,SK,2013,R5293SB,KTOE,,,,,,"0,0",
10989,SK,2013,R5293SP,KTOE,,,,,,"0,0",
10990,SK,2013,R5300,KTOE,,,,"5,446000000000001",,"2,7939999999999996",
10991,SK,2013,R5300B,KTOE,,,,"0,0",,"0,0",
10992,SK,2013,R5300B,PC,"0,0","0,0",,,,,
10993,SK,2013,R5300B,TJ_GCV,,,"0,0",,,,
10994,SK,2013,RA000,KTOE,,,,,"483,46",,
10995,SK,2013,RA200,KTOE,,,,"1,6480000000000001",,"2,436",
10996,SK,2013,RA410,KTOE,,,,"5,565",,"0,024",
10997,SK,2013,RA600,KTOE,,,,,,,"0,0"
10998,SK,2013,TOTAL,KTOE,,,,,"6139,023",,
10999,SK,2013,W6210,KTOE,,,,"3,5589999999999997",,"0,645",
11000,SK,2014,R5110-5150_W6000RI,KTOE,,,,"367,226",,"113,5",
11001,SK,2014,R5160,KTOE,,,,"0,0",,,
11002,SK,2014,R5292,KTOE,,,,"0,0",,,
11003,SK,2014,R5292P,KTOE,,,,,,"0,0",
11004,SK,2014,R5292S,KTOE,,,,"0,0",,,
11005,SK,2014,R5292SB,KTOE,,,,,,"0,0",
11006,SK,2014,R5292SP,KTOE,,,,,,"0,0",
11007,SK,2014,R5293S,KTOE,,,,"0,0",,,
11008,SK,2014,R5293SB,KTOE,,,,,,"0,0",
11009,SK,2014,R5293SP,KTOE,,,,,,"0,0",
11010,SK,2014,R5300,KTOE,,,,"3,7739999999999996",,"7,858",
11011,SK,2014,R5300B,KTOE,,,,"0,0",,"0,0",
11012,SK,2014,R5300B,PC,"0,0","0,0",,,,,
11013,SK,2014,R5300B,TJ_GCV,,,"0,0",,,,
11014,SK,2014,RA000,KTOE,,,,,"502,341",,
11015,SK,2014,RA200,KTOE,,,,"1,338",,"2,866",
11016,SK,2014,RA410,KTOE,,,,"5,756",,"0,024",
11017,SK,2014,RA600,KTOE,,,,,,,"0,0"
11018,SK,2014,TOTAL,KTOE,,,,,"5666,316",,
11019,SK,2014,W6210,KTOE,,,,"0,0",,"0,0",
11020,SK,2015,R5110-5150_W6000RI,KTOE,,,,"445,25699999999995",,"118,75399999999999",
11021,SK,2015,R5160,KTOE,,,,"0,0",,,
11022,SK,2015,R5292,KTOE,,,,"0,0",,,
11023,SK,2015,R5292P,KTOE,,,,,,"0,0",
11024,SK,2015,R5292S,KTOE,,,,"0,0",,,
11025,SK,2015,R5292SB,KTOE,,,,,,"0,0",
11026,SK,2015,R5292SP,KTOE,,,,,,"0,0",
11027,SK,2015,R5293S,KTOE,,,,"0,0",,,
11028,SK,2015,R5293SB,KTOE,,,,,,"0,0",
11029,SK,2015,R5293SP,KTOE,,,,,,"0,0",
11030,SK,2015,R5300,KTOE,,,,"39,385999999999996",,"11,297",
11031,SK,2015,R5300B,KTOE,,,,"0,0",,"0,0",
11032,SK,2015,R5300B,PC,"0,0","0,0",,,,,
11033,SK,2015,R5300B,TJ_GCV,,,"0,0",,,,
11034,SK,2015,RA000,KTOE,,,,,"624,391",,
11035,SK,2015,RA200,KTOE,,,,"1,314",,"2,89",
11036,SK,2015,RA410,KTOE,,,,"5,47",,"0,024",
11037,SK,2015,RA600,KTOE,,,,,,,"0,0"
11038,SK,2015,TOTAL,KTOE,,,,,"5786,145",,
11039,SK,2015,W6210,KTOE,,,,"0,0",,"0,0",
11040,SK,2016,R5110-5150_W6000RI,KTOE,,,,"387,86199999999997",,"125,44200000000001",
11041,SK,2016,R5160,KTOE,,,,"0,0",,,
11042,SK,2016,R5292,KTOE,,,,"4,716",,,
11043,SK,2016,R5292P,KTOE,,,,,,"0,0",
11044,SK,2016,R5292S,KTOE,,,,"0,0",,,
11045,SK,2016,R5292SB,KTOE,,,,,,"0,0",
11046,SK,2016,R5292SP,KTOE,,,,,,"0,0",
11047,SK,2016,R5293S,KTOE,,,,"0,0",,,
11048,SK,2016,R5293SB,KTOE,,,,,,"0,0",
11049,SK,2016,R5293SP,KTOE,,,,,,"0,0",
11050,SK,2016,R5300,KTOE,,,,"32,292",,"11,25",
11051,SK,2016,R5300B,KTOE,,,,"0,0",,"0,0",
11052,SK,2016,R5300B,PC,"0,0","0,0",,,,,
11053,SK,2016,R5300B,TJ_GCV,,,"0,0",,,,
11054,SK,2016,RA000,KTOE,,,,,"570,722",,
11055,SK,2016,RA200,KTOE,,,,"1,5759999999999998",,"3,344",
11056,SK,2016,RA410,KTOE,,,,"5,541",,"0,048",
11057,SK,2016,RA600,KTOE,,,,,,,"0,0"
11058,SK,2016,TOTAL,KTOE,,,,,"5777,251",,
11059,SK,2016,W6210,KTOE,,,,"1,8869999999999998",,"1,4809999999999999",
11060,SK,2017,R5110-5150_W6000RI,KTOE,,,,"394,215",,"132,631",
11061,SK,2017,R5160,KTOE,,,,"3,45",,,
11062,SK,2017,R5292,KTOE,,,,"0,0",,,
11063,SK,2017,R5292P,KTOE,,,,,,"0,0",
11064,SK,2017,R5292S,KTOE,,,,"0,0",,,
11065,SK,2017,R5292SB,KTOE,,,,,,"0,0",
11066,SK,2017,R5292SP,KTOE,,,,,,"0,0",
11067,SK,2017,R5293S,KTOE,,,,"0,0",,,
11068,SK,2017,R5293SB,KTOE,,,,,,"0,0",
11069,SK,2017,R5293SP,KTOE,,,,,,"0,0",
11070,SK,2017,R5300,KTOE,,,,"32,005",,"13,089",
11071,SK,2017,R5300B,KTOE,,,,"0,0",,"0,0",
11072,SK,2017,R5300B,PC,"0,0","0,0",,,,,
11073,SK,2017,R5300B,TJ_GCV,,,"0,0",,,,
11074,SK,2017,RA000,KTOE,,,,,"599,442",,
11075,SK,2017,RA200,KTOE,,,,"1,505",,"3,535",
11076,SK,2017,RA410,KTOE,,,,"6,497000000000001",,"0,024",
11077,SK,2017,RA600,KTOE,,,,,,,"0,0"
11078,SK,2017,TOTAL,KTOE,,,,,"6094,031",,
11079,SK,2017,W6210,KTOE,,,,"11,68",,"0,812",
11080,SK,2018,R5110-5150_W6000RI,KTOE,,,,"458,536",,"121,64399999999999",
11081,SK,2018,R5160,KTOE,,,,"2,76",,,
11082,SK,2018,R5292,KTOE,,,,"0,0",,,
11083,SK,2018,R5292P,KTOE,,,,,,"0,0",
11084,SK,2018,R5292S,KTOE,,,,"0,0",,,
11085,SK,2018,R5292SB,KTOE,,,,,,"0,0",
11086,SK,2018,R5292SP,KTOE,,,,,,"0,0",
11087,SK,2018,R5293S,KTOE,,,,"0,0",,,
11088,SK,2018,R5293SB,KTOE,,,,,,"0,0",
11089,SK,2018,R5293SP,KTOE,,,,,,"0,0",
11090,SK,2018,R5300,KTOE,,,,"29,76",,"14,187000000000001",
11091,SK,2018,R5300B,KTOE,,,,"0,0",,"0,0",
11092,SK,2018,R5300B,PC,"0,0","0,0",,,,,
11093,SK,2018,R5300B,TJ_GCV,,,"0,0",,,,
11094,SK,2018,RA000,KTOE,,,,,"642,533",,
11095,SK,2018,RA200,KTOE,,,,"1,385",,"3,798",
11096,SK,2018,RA410,KTOE,,,,"7,093999999999999",,"0,048",
11097,SK,2018,RA600,KTOE,,,,,,,"0,0"
11098,SK,2018,TOTAL,KTOE,,,,,"6062,342",,
11099,SK,2018,W6210,KTOE,,,,"1,959",,"1,361",
11100,TR,2004,R5110-5150_W6000RI,KTOE,,,,"5530,786999999999",,"0,0",
11101,TR,2004,R5160,KTOE,,,,"0,0",,,
11102,TR,2004,R5292,KTOE,,,,"0,0",,,
11103,TR,2004,R5292P,KTOE,,,,,,"0,0",
11104,TR,2004,R5292S,KTOE,,,,,,,
11105,TR,2004,R5292SB,KTOE,,,,,,,
11106,TR,2004,R5292SP,KTOE,,,,,,,
11107,TR,2004,R5293S,KTOE,,,,,,,
11108,TR,2004,R5293SB,KTOE,,,,,,,
11109,TR,2004,R5293SP,KTOE,,,,,,,
11110,TR,2004,R5300,KTOE,,,,"0,0",,"0,0",
11111,TR,2004,R5300B,KTOE,,,,"0,0",,"0,0",
11112,TR,2004,R5300B,PC,"0,0","0,0",,,,,
11113,TR,2004,R5300B,TJ_GCV,,,"0,0",,,,
11114,TR,2004,RA000,KTOE,,,,,"6716,585",,
11115,TR,2004,RA200,KTOE,,,,"810,8580000000001",,"0,0",
11116,TR,2004,RA410,KTOE,,,,"374,94",,"0,0",
11117,TR,2004,RA600,KTOE,,,,,,,"0,0"
11118,TR,2004,TOTAL,KTOE,,,,,"38089,372",,
11119,TR,2004,W6210,KTOE,,,,"0,0",,"0,0",
11120,TR,2005,R5110-5150_W6000RI,KTOE,,,,"5323,899",,"0,0",
11121,TR,2005,R5160,KTOE,,,,"0,0",,,
11122,TR,2005,R5292,KTOE,,,,"0,0",,,
11123,TR,2005,R5292P,KTOE,,,,,,"0,0",
11124,TR,2005,R5292S,KTOE,,,,,,,
11125,TR,2005,R5292SB,KTOE,,,,,,,
11126,TR,2005,R5292SP,KTOE,,,,,,,
11127,TR,2005,R5293S,KTOE,,,,,,,
11128,TR,2005,R5293SB,KTOE,,,,,,,
11129,TR,2005,R5293SP,KTOE,,,,,,,
11130,TR,2005,R5300,KTOE,,,,"0,0",,"0,0",
11131,TR,2005,R5300B,KTOE,,,,"0,0",,"0,0",
11132,TR,2005,R5300B,PC,"0,0","0,0",,,,,
11133,TR,2005,R5300B,TJ_GCV,,,"0,0",,,,
11134,TR,2005,RA000,KTOE,,,,,"6634,5419999999995",,
11135,TR,2005,RA200,KTOE,,,,"925,8380000000001",,"0,0",
11136,TR,2005,RA410,KTOE,,,,"384,805",,"0,0",
11137,TR,2005,RA600,KTOE,,,,,,,"0,0"
11138,TR,2005,TOTAL,KTOE,,,,,"38984,875",,
11139,TR,2005,W6210,KTOE,,,,"0,0",,"0,0",
11140,TR,2006,R5110-5150_W6000RI,KTOE,,,,"5125,752",,"0,0",
11141,TR,2006,R5160,KTOE,,,,"0,0",,,
11142,TR,2006,R5292,KTOE,,,,"0,0",,,
11143,TR,2006,R5292P,KTOE,,,,,,"0,0",
11144,TR,2006,R5292S,KTOE,,,,,,,
11145,TR,2006,R5292SB,KTOE,,,,,,,
11146,TR,2006,R5292SP,KTOE,,,,,,,
11147,TR,2006,R5293S,KTOE,,,,,,,
11148,TR,2006,R5293SB,KTOE,,,,,,,
11149,TR,2006,R5293SP,KTOE,,,,,,,
11150,TR,2006,R5300,KTOE,,,,"0,0",,"0,287",
11151,TR,2006,R5300B,KTOE,,,,"0,0",,"0,0",
11152,TR,2006,R5300B,PC,"0,0","0,0",,,,,
11153,TR,2006,R5300B,TJ_GCV,,,"0,0",,,,
11154,TR,2006,RA000,KTOE,,,,,"6426,2919999999995",,
11155,TR,2006,RA200,KTOE,,,,"897,822",,"0,0",
11156,TR,2006,RA410,KTOE,,,,"402,431",,"0,0",
11157,TR,2006,RA600,KTOE,,,,,,,"0,0"
11158,TR,2006,TOTAL,KTOE,,,,,"42251,676",,
11159,TR,2006,W6210,KTOE,,,,"0,0",,"0,0",
11160,TR,2007,R5110-5150_W6000RI,KTOE,,,,"4985,383",,"0,0",
11161,TR,2007,R5160,KTOE,,,,"0,0",,,
11162,TR,2007,R5292,KTOE,,,,"0,0",,,
11163,TR,2007,R5292P,KTOE,,,,,,"0,0",
11164,TR,2007,R5292S,KTOE,,,,,,,
11165,TR,2007,R5292SB,KTOE,,,,,,,
11166,TR,2007,R5292SP,KTOE,,,,,,,
11167,TR,2007,R5293S,KTOE,,,,,,,
11168,TR,2007,R5293SB,KTOE,,,,,,,
11169,TR,2007,R5293SP,KTOE,,,,,,,
11170,TR,2007,R5300,KTOE,,,,"0,0",,"1,4809999999999999",
11171,TR,2007,R5300B,KTOE,,,,"0,0",,"0,0",
11172,TR,2007,R5300B,PC,"0,0","0,0",,,,,
11173,TR,2007,R5300B,TJ_GCV,,,"0,0",,,,
11174,TR,2007,RA000,KTOE,,,,,"6320,603",,
11175,TR,2007,RA200,KTOE,,,,"913,824",,"0,0",
11176,TR,2007,RA410,KTOE,,,,"419,915",,"0,0",
11177,TR,2007,RA600,KTOE,,,,,,,"0,0"
11178,TR,2007,TOTAL,KTOE,,,,,"43279,539000000004",,
11179,TR,2007,W6210,KTOE,,,,"0,0",,"0,0",
11180,TR,2008,R5110-5150_W6000RI,KTOE,,,,"4755,589",,"0,0",
11181,TR,2008,R5160,KTOE,,,,"0,0",,,
11182,TR,2008,R5292,KTOE,,,,"0,0",,,
11183,TR,2008,R5292P,KTOE,,,,,,"0,0",
11184,TR,2008,R5292S,KTOE,,,,,,,
11185,TR,2008,R5292SB,KTOE,,,,,,,
11186,TR,2008,R5292SP,KTOE,,,,,,,
11187,TR,2008,R5293S,KTOE,,,,,,,
11188,TR,2008,R5293SB,KTOE,,,,,,,
11189,TR,2008,R5293SP,KTOE,,,,,,,
11190,TR,2008,R5300,KTOE,,,,"0,0",,"3,487",
11191,TR,2008,R5300B,KTOE,,,,"0,0",,"0,0",
11192,TR,2008,R5300B,PC,"0,0","0,0",,,,,
11193,TR,2008,R5300B,TJ_GCV,,,"0,0",,,,
11194,TR,2008,RA000,KTOE,,,,,"6190,0740000000005",,
11195,TR,2008,RA200,KTOE,,,,"1011,0110000000001",,"0,0",
11196,TR,2008,RA410,KTOE,,,,"419,98699999999997",,"0,0",
11197,TR,2008,RA600,KTOE,,,,,,,"0,0"
11198,TR,2008,TOTAL,KTOE,,,,,"41159,812999999995",,
11199,TR,2008,W6210,KTOE,,,,"0,0",,"0,0",
11200,TR,2009,R5110-5150_W6000RI,KTOE,,,,"4576,693",,"0,0",
11201,TR,2009,R5160,KTOE,,,,"0,0",,,
11202,TR,2009,R5292,KTOE,,,,"0,0",,,
11203,TR,2009,R5292P,KTOE,,,,,,"0,0",
11204,TR,2009,R5292S,KTOE,,,,,,,
11205,TR,2009,R5292SB,KTOE,,,,,,,
11206,TR,2009,R5292SP,KTOE,,,,,,,
11207,TR,2009,R5293S,KTOE,,,,,,,
11208,TR,2009,R5293SB,KTOE,,,,,,,
11209,TR,2009,R5293SP,KTOE,,,,,,,
11210,TR,2009,R5300,KTOE,,,,"0,0",,"3,845",
11211,TR,2009,R5300B,KTOE,,,,"0,0",,"0,0",
11212,TR,2009,R5300B,PC,"0,0","0,0",,,,,
11213,TR,2009,R5300B,TJ_GCV,,,"0,0",,,,
11214,TR,2009,RA000,KTOE,,,,,"6258,646",,
11215,TR,2009,RA200,KTOE,,,,"1249,355",,"0,0",
11216,TR,2009,RA410,KTOE,,,,"428,75199999999995",,"0,0",
11217,TR,2009,RA600,KTOE,,,,,,,"0,0"
11218,TR,2009,TOTAL,KTOE,,,,,"40764,161",,
11219,TR,2009,W6210,KTOE,,,,"0,0",,"0,0",
11220,TR,2010,R5110-5150_W6000RI,KTOE,,,,"4435,034000000001",,"0,0",
11221,TR,2010,R5160,KTOE,,,,"0,0",,,
11222,TR,2010,R5292,KTOE,,,,"0,0",,,
11223,TR,2010,R5292P,KTOE,,,,,,"0,0",
11224,TR,2010,R5292S,KTOE,,,,,,,
11225,TR,2010,R5292SB,KTOE,,,,,,,
11226,TR,2010,R5292SP,KTOE,,,,,,,
11227,TR,2010,R5293S,KTOE,,,,,,,
11228,TR,2010,R5293SB,KTOE,,,,,,,
11229,TR,2010,R5293SP,KTOE,,,,,,,
11230,TR,2010,R5300,KTOE,,,,"0,0",,"5,087",
11231,TR,2010,R5300B,KTOE,,,,"0,0",,"0,0",
11232,TR,2010,R5300B,PC,"0,0","0,0",,,,,
11233,TR,2010,R5300B,TJ_GCV,,,"0,0",,,,
11234,TR,2010,RA000,KTOE,,,,,"6263,566",,
11235,TR,2010,RA200,KTOE,,,,"1391,445",,"0,0",
11236,TR,2010,RA410,KTOE,,,,"432,001",,"0,0",
11237,TR,2010,RA600,KTOE,,,,,,,"0,0"
11238,TR,2010,TOTAL,KTOE,,,,,"43532,337",,
11239,TR,2010,W6210,KTOE,,,,"0,0",,"0,0",
11240,TR,2011,R5110-5150_W6000RI,KTOE,,,,"3531,074",,"0,0",
11241,TR,2011,R5160,KTOE,,,,"0,0",,,
11242,TR,2011,R5292,KTOE,,,,"0,0",,,
11243,TR,2011,R5292P,KTOE,,,,,,"0,0",
11244,TR,2011,R5292S,KTOE,,,,"0,0",,,
11245,TR,2011,R5292SB,KTOE,,,,,,"0,0",
11246,TR,2011,R5292SP,KTOE,,,,,,"0,0",
11247,TR,2011,R5293S,KTOE,,,,"0,0",,,
11248,TR,2011,R5293SB,KTOE,,,,,,"0,0",
11249,TR,2011,R5293SP,KTOE,,,,,,"0,0",
11250,TR,2011,R5300,KTOE,,,,"0,0",,"8,861",
11251,TR,2011,R5300B,KTOE,,,,"0,0",,"0,0",
11252,TR,2011,R5300B,PC,"0,0","0,0",,,,,
11253,TR,2011,R5300B,TJ_GCV,,,"0,0",,,,
11254,TR,2011,RA000,KTOE,,,,,"5632,918000000001",,
11255,TR,2011,RA200,KTOE,,,,"1462,979",,"0,0",
11256,TR,2011,RA410,KTOE,,,,"630,004",,"0,0",
11257,TR,2011,RA600,KTOE,,,,,,,"0,0"
11258,TR,2011,TOTAL,KTOE,,,,,"46906,477999999996",,
11259,TR,2011,W6210,KTOE,,,,"0,0",,"0,0",
11260,TR,2012,R5110-5150_W6000RI,KTOE,,,,"3452,7090000000003",,"0,0",
11261,TR,2012,R5160,KTOE,,,,"0,0",,,
11262,TR,2012,R5292,KTOE,,,,"0,0",,,
11263,TR,2012,R5292P,KTOE,,,,,,"0,0",
11264,TR,2012,R5292S,KTOE,,,,"0,0",,,
11265,TR,2012,R5292SB,KTOE,,,,,,"0,0",
11266,TR,2012,R5292SP,KTOE,,,,,,"0,0",
11267,TR,2012,R5293S,KTOE,,,,"0,0",,,
11268,TR,2012,R5293SB,KTOE,,,,,,"0,0",
11269,TR,2012,R5293SP,KTOE,,,,,,"0,0",
11270,TR,2012,R5300,KTOE,,,,"0,0",,"25,15",
11271,TR,2012,R5300B,KTOE,,,,"0,0",,"0,0",
11272,TR,2012,R5300B,PC,"0,0","0,0",,,,,
11273,TR,2012,R5300B,TJ_GCV,,,"0,0",,,,
11274,TR,2012,RA000,KTOE,,,,,"5708,895",,
11275,TR,2012,RA200,KTOE,,,,"1463,027",,"0,0",
11276,TR,2012,RA410,KTOE,,,,"768,0089999999999",,"0,0",
11277,TR,2012,RA600,KTOE,,,,,,,"0,0"
11278,TR,2012,TOTAL,KTOE,,,,,"47075,140999999996",,
11279,TR,2012,W6210,KTOE,,,,"0,0",,"0,0",
11280,TR,2013,R5110-5150_W6000RI,KTOE,,,,"3281,4559999999997",,"0,0",
11281,TR,2013,R5160,KTOE,,,,"0,0",,,
11282,TR,2013,R5292,KTOE,,,,"0,0",,,
11283,TR,2013,R5292P,KTOE,,,,,,"0,0",
11284,TR,2013,R5292S,KTOE,,,,"0,0",,,
11285,TR,2013,R5292SB,KTOE,,,,,,"0,0",
11286,TR,2013,R5292SP,KTOE,,,,,,"0,0",
11287,TR,2013,R5293S,KTOE,,,,"0,0",,,
11288,TR,2013,R5293SB,KTOE,,,,,,"0,0",
11289,TR,2013,R5293SP,KTOE,,,,,,"0,0",
11290,TR,2013,R5300,KTOE,,,,"0,0",,"35,803000000000004",
11291,TR,2013,R5300B,KTOE,,,,"0,0",,"0,0",
11292,TR,2013,R5300B,PC,"0,0","0,0",,,,,
11293,TR,2013,R5300B,TJ_GCV,,,"0,0",,,,
11294,TR,2013,RA000,KTOE,,,,,"5575,213000000001",,
11295,TR,2013,RA200,KTOE,,,,"1462,979",,"0,0",
11296,TR,2013,RA410,KTOE,,,,"794,975",,"0,0",
11297,TR,2013,RA600,KTOE,,,,,,,"0,0"
11298,TR,2013,TOTAL,KTOE,,,,,"44098,119000000006",,
11299,TR,2013,W6210,KTOE,,,,"0,0",,"0,0",
11300,TR,2014,R5110-5150_W6000RI,KTOE,,,,"3115,0040000000004",,"0,0",
11301,TR,2014,R5160,KTOE,,,,"0,0",,,
11302,TR,2014,R5292,KTOE,,,,"0,0",,,
11303,TR,2014,R5292P,KTOE,,,,,,"0,0",
11304,TR,2014,R5292S,KTOE,,,,"0,0",,,
11305,TR,2014,R5292SB,KTOE,,,,,,"0,0",
11306,TR,2014,R5292SP,KTOE,,,,,,"0,0",
11307,TR,2014,R5293S,KTOE,,,,"0,0",,,
11308,TR,2014,R5293SB,KTOE,,,,,,"0,0",
11309,TR,2014,R5293SP,KTOE,,,,,,"0,0",
11310,TR,2014,R5300,KTOE,,,,"0,0",,"34,346",
