geo,year,siec,fuel,unit,electricity_consumption,heat_consumption,transport_consumption,all_sectors_consumption
SK,2005,W6210,Renewable municipal waste,KTOE,"1,9776440240756663","2,556",,"4,533644024075667"
SK,2006,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"31,556319862424765","303,048",,"334,60431986242475"
SK,2006,R5200,Liquid biofuels,KTOE,,,"40,17","40,17"
SK,2006,R5300,Biogases,KTOE,"0,7148753224419605","6,091","0,0","6,805875322441961"
SK,2006,RA000,Renewables and biofuels,KTOE,"411,94350816852966","317,259","48,317","777,5195081685297"
SK,2006,TOTAL,Total,KTOE,"28920,0","7127,106","1783,075","37830,181"
SK,2006,W6210,Renewable municipal waste,KTOE,"1,9776440240756663","2,532",,"4,509644024075667"
SK,2007,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"37,91917454858125","402,359",,"440,2781745485812"
SK,2007,R5200,Liquid biofuels,KTOE,,,"59,49","59,49"
SK,2007,R5300,Biogases,KTOE,"0,945829750644884","4,896","0,0","5,841829750644884"
SK,2007,RA000,Renewables and biofuels,KTOE,"419,3370593293207","415,257","67,753","902,3470593293208"
SK,2007,TOTAL,Total,KTOE,"29617,0","6662,816","1957,517","38237,333"
SK,2007,W6210,Renewable municipal waste,KTOE,"1,891659501289768","1,911",,"3,802659501289768"
SK,2008,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"41,27257093723129","384,351",,"425,6235709372313"
SK,2008,R5200,Liquid biofuels,KTOE,,,"72,27","72,27"
SK,2008,R5300,Biogases,KTOE,"1,289767841788478","6,926","0,0","8,215767841788479"
SK,2008,RA000,Renewables and biofuels,KTOE,"428,34987102321577","404,39","80,258","912,9978710232158"
SK,2008,TOTAL,Total,KTOE,"29281,0","6632,153","2107,906","38021,059"
SK,2008,W6210,Renewable municipal waste,KTOE,"1,891659501289768","7,906000000000001",,"9,797659501289768"
SK,2009,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"42,390369733447976","494,387",,"536,7773697334479"
SK,2009,R5200,Liquid biofuels,KTOE,,,"84,45","84,45"
SK,2009,R5300,Biogases,KTOE,"1,891659501289768","10,032","0,0","11,923659501289768"
SK,2009,RA000,Renewables and biofuels,KTOE,"415,95451418744625","518,749","92,088","1026,7915141874462"
SK,2009,TOTAL,Total,KTOE,"27231,0","6343,5030000000015","1887,015","35461,518000000004"
SK,2009,W6210,Renewable municipal waste,KTOE,"1,891659501289768","9,220000000000002",,"11,11165950128977"
SK,2010,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"52,10662080825451","520,159",,"572,2656208082545"
SK,2010,R5200,Liquid biofuels,KTOE,,,"96,59","96,59"
SK,2010,R5300,Biogases,KTOE,"2,9234737747205504","7,045999999999999","0,0","9,96947377472055"
SK,2010,RA000,Renewables and biofuels,KTOE,"435,64350816852976","546,121","105,176","1086,9405081685297"
SK,2010,TOTAL,Total,KTOE,"28505,0","6914,352","2185,627","37604,979"
SK,2010,W6210,Renewable municipal waste,KTOE,"1,891659501289768","9,649000000000001",,"11,540659501289769"
SK,2011,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"58,64144453998281","525,1270000000001",,"583,7684445399829"
SK,2011,R5200,Liquid biofuels,KTOE,,,"100,27","100,27"
SK,2011,R5300,Biogases,KTOE,"9,716251074806534","22,714000000000002","0,0","32,430251074806534"
SK,2011,RA000,Renewables and biofuels,KTOE,"481,6268271711092","561,312","109,806","1152,7448271711091"
SK,2011,TOTAL,Total,KTOE,"29015,0","6063,169","2120,324","37198,493"
SK,2011,W6210,Renewable municipal waste,KTOE,"2,063628546861565","4,465999999999999",,"6,529628546861565"
SK,2012,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"62,25279449699054","493,02599999999995",,"555,2787944969905"
SK,2012,R5200,Liquid biofuels,KTOE,,,"94,15","94,15"
SK,2012,R5300,Biogases,KTOE,"16,33705932932072","22,189","0,0","38,52605932932072"
SK,2012,RA000,Renewables and biofuels,KTOE,"495,2569217540844","528,303","104,411","1127,9709217540844"
SK,2012,TOTAL,Total,KTOE,"28721,0","6001,209","2082,375","36804,584"
SK,2012,W6210,Renewable municipal waste,KTOE,"2,3215821152192606","4,154999999999999",,"6,47658211521926"
SK,2013,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"58,211521926053315","460,70900000000006",,"518,9205219260534"
SK,2013,R5200,Liquid biofuels,KTOE,,,"102,11","102,11"
SK,2013,R5300,Biogases,KTOE,"18,31470335339639","8,240000000000002","0,0","26,55470335339639"
SK,2013,RA000,Renewables and biofuels,KTOE,"511,5917454858125","483,46","113,489","1108,5407454858125"
SK,2013,TOTAL,Total,KTOE,"28605,0","6139,023","2085,802","36829,825000000004"
SK,2013,W6210,Renewable municipal waste,KTOE,"1,8056749785038695","4,204000000000001",,"6,00967497850387"
SK,2014,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"78,76182287188306","480,726",,"559,487822871883"
SK,2014,R5200,Liquid biofuels,KTOE,,,"136,11","136,11"
SK,2014,R5300,Biogases,KTOE,"41,1865864144454","11,632","0,0","52,8185864144454"
SK,2014,RA000,Renewables and biofuels,KTOE,"555,5274290627688","502,341","148,528","1206,396429062769"
SK,2014,TOTAL,Total,KTOE,"28250,0","5666,316","2076,241","35992,557"
SK,2014,W6210,Renewable municipal waste,KTOE,"1,891659501289768","0,0",,"1,891659501289768"
SK,2015,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"94,49699054170249","564,011",,"658,5079905417025"
SK,2015,R5200,Liquid biofuels,KTOE,,,"149,37","149,37"
SK,2015,R5300,Biogases,KTOE,"46,51762682717111","50,68300000000001","0,0","97,2006268271711"
SK,2015,RA000,Renewables and biofuels,KTOE,"565,3316423043851","624,391","163,268","1352,9906423043851"
SK,2015,TOTAL,Total,KTOE,"29020,0","5786,145","2059,043","36865,188"
SK,2015,W6210,Renewable municipal waste,KTOE,"1,891659501289768","0,0",,"1,891659501289768"
SK,2016,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"97,07652622527945","513,304",,"610,3805262252795"
SK,2016,R5200,Liquid biofuels,KTOE,,,"141,06","141,06"
SK,2016,R5300,Biogases,KTOE,"49,527085124677555","43,542","0,0","93,06908512467756"
SK,2016,RA000,Renewables and biofuels,KTOE,"570,4249355116079","570,722","156,029","1297,1759355116078"
SK,2016,TOTAL,Total,KTOE,"29468,0","5777,251","2265,814","37511,065"
SK,2016,W6210,Renewable municipal waste,KTOE,"2,235597592433362","3,3680000000000003",,"5,6035975924333625"
SK,2017,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"92,86328460877041","526,846",,"619,7092846087704"
SK,2017,R5200,Liquid biofuels,KTOE,,,"146,22","146,22"
SK,2017,R5300,Biogases,KTOE,"51,07480653482373","45,094","0,0","96,16880653482373"
SK,2017,RA000,Renewables and biofuels,KTOE,"559,1100601891659","599,442","161,16","1319,7120601891659"
SK,2017,TOTAL,Total,KTOE,"30467,0","6094,031","2609,118","39170,149000000005"
SK,2017,W6210,Renewable municipal waste,KTOE,"1,891659501289768","12,491999999999999",,"14,383659501289767"
SK,2018,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"92,00343938091143","580,1800000000001",,"672,1834393809115"
SK,2018,R5200,Liquid biofuels,KTOE,,,"145,41","145,41"
SK,2018,R5300,Biogases,KTOE,"46,345657781599314","43,947","0,0","90,29265778159932"
SK,2018,RA000,Renewables and biofuels,KTOE,"561,2910576096302","642,533","160,664","1364,4880576096302"
SK,2018,TOTAL,Total,KTOE,"30364,0","6062,342","2597,182","39023,524"
SK,2018,W6210,Renewable municipal waste,KTOE,"1,3757523645743766","3,3200000000000003",,"4,695752364574377"
TR,2004,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"3,9552880481513326","5530,786999999998",,"5534,74228804815"
TR,2004,R5200,Liquid biofuels,KTOE,,,"0,0","0,0"
TR,2004,R5300,Biogases,KTOE,"2,579535683576956","0,0","0,0","2,579535683576956"
TR,2004,RA000,Renewables and biofuels,KTOE,"3597,8180567497852","6716,585","17,531","10331,934056749786"
TR,2004,TOTAL,Total,KTOE,"150017,0","38089,372","9527,004","197633,376"
TR,2004,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
TR,2005,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,42992261392949266","5323,899",,"5324,3289226139295"
TR,2005,R5200,Liquid biofuels,KTOE,,,"0,0","0,0"
TR,2005,R5300,Biogases,KTOE,"2,4935511607910574","0,0","0,0","2,4935511607910574"
TR,2005,RA000,Renewables and biofuels,KTOE,"3642,8677558039553","6634,542","17,987000000000005","10295,396755803955"
TR,2005,TOTAL,Total,KTOE,"160794,0","38984,875","9797,721","209576,596"
TR,2005,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
TR,2006,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"1,9417884780739465","5125,752",,"5127,693788478075"
TR,2006,R5200,Liquid biofuels,KTOE,,,"0,0","0,0"
TR,2006,R5300,Biogases,KTOE,"3,032416165090284","0,287","0,0","3,319416165090284"
TR,2006,RA000,Renewables and biofuels,KTOE,"3709,015047291488","6426,292","18,946","10154,253047291488"
TR,2006,TOTAL,Total,KTOE,"174636,0","42251,676","11262,635","228150,31100000002"
TR,2006,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
TR,2007,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"2,2122098022355976","4985,383",,"4987,595209802235"
TR,2007,R5200,Liquid biofuels,KTOE,,,"0,0","0,0"
TR,2007,R5300,Biogases,KTOE,"5,951332760103181","1,481","0,0","7,432332760103181"
TR,2007,RA000,Renewables and biofuels,KTOE,"3792,481255374033","6320,603","21,183000000000003","10134,267255374034"
TR,2007,TOTAL,Total,KTOE,"190000,0","43279,539","12471,601","245751,13999999998"
TR,2007,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
TR,2008,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"2,067755803955288","4755,589",,"4757,656755803955"
TR,2008,R5200,Liquid biofuels,KTOE,,,"0,0","0,0"
TR,2008,R5300,Biogases,KTOE,"10,167411865864144","3,487","0,0","13,654411865864144"
TR,2008,RA000,Renewables and biofuels,KTOE,"3877,476010318143","6190,074000000001","20,389","10087,939010318143"
TR,2008,TOTAL,Total,KTOE,"198085,0","41159,813","11708,608","250953,421"
TR,2008,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
TR,2009,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"2,5883920894239036","4576,693",,"4579,281392089424"
TR,2009,R5200,Liquid biofuels,KTOE,,,"0,0","0,0"
TR,2009,R5300,Biogases,KTOE,"19,049699054170247","3,845","0,0","22,894699054170246"
TR,2009,RA000,Renewables and biofuels,KTOE,"4126,977300085984","6258,646","11,098","10396,721300085983"
TR,2009,TOTAL,Total,KTOE,"194078,0","40764,161","11420,192","246262,353"
TR,2009,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
TR,2010,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"3,138950988822012","4435,0340000000015",,"4438,172950988824"
TR,2010,R5200,Liquid biofuels,KTOE,,,"0,0","0,0"
TR,2010,R5300,Biogases,KTOE,"25,485640584694757","5,087","0,0","30,572640584694756"
TR,2010,RA000,Renewables and biofuels,KTOE,"4581,065262252794","6263,566","11,569","10856,200262252794"
TR,2010,TOTAL,Total,KTOE,"210434,0","43532,337","11393,417","265359,754"
TR,2010,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
TR,2011,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"1,4172828890799656","3531,074",,"3532,49128288908"
TR,2011,R5200,Liquid biofuels,KTOE,,,"0,0","0,0"
TR,2011,R5300,Biogases,KTOE,"28,061736887360272","8,861","0,0","36,92273688736027"
TR,2011,RA000,Renewables and biofuels,KTOE,"4962,429750644883","5632,9180000000015","13,970999999999998","10609,318750644883"
TR,2011,TOTAL,Total,KTOE,"230304,0","46906,478","11534,661","288745,139"
TR,2011,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
TR,2012,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"2,8246775580395527","3452,7090000000007",,"3455,5336775580404"
TR,2012,R5200,Liquid biofuels,KTOE,,,"0,0","0,0"
TR,2012,R5300,Biogases,KTOE,"48,07231298366294","25,15","0,0","73,22231298366293"
TR,2012,RA000,Renewables and biofuels,KTOE,"5654,594067067927","5708,895","17,394000000000002","11380,883067067927"
TR,2012,TOTAL,Total,KTOE,"242369,0","47075,141","13654,352","303098,493"
TR,2012,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
TR,2013,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"2,9877042132416163","3281,456",,"3284,4437042132417"
TR,2013,R5200,Liquid biofuels,KTOE,,,"0,0","0,0"
TR,2013,R5300,Biogases,KTOE,"72,559845227859","35,80300000000001","0,0","108,36284522785901"
TR,2013,RA000,Renewables and biofuels,KTOE,"6355,676956147893","5575,213000000002","17,798","11948,687956147895"
TR,2013,TOTAL,Total,KTOE,"246356,0","44098,11900000001","14817,226","305271,34500000003"
TR,2013,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
TR,2014,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"2,9404987102321583","3115,004000000001",,"3117,944498710233"
TR,2014,R5200,Liquid biofuels,KTOE,,,"0,0","0,0"
TR,2014,R5300,Biogases,KTOE,"89,9347377472055","34,346","0,0","124,2807377472055"
TR,2014,RA000,Renewables and biofuels,KTOE,"6738,416423043852","5443,346","21,371","12203,133423043852"
TR,2014,TOTAL,Total,KTOE,"257220,0","44386,442","15785,244","317391,686"
TR,2014,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
TR,2015,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"2,6929492691315566","2804,6960000000004",,"2807,388949269132"
TR,2015,R5200,Liquid biofuels,KTOE,,,"0,0","0,0"
TR,2015,R5300,Biogases,KTOE,"103,89690455717971","38,836","0,0","142,73290455717972"
TR,2015,RA000,Renewables and biofuels,KTOE,"7583,028632846088","5573,039000000002","27,398000000000003","13183,46563284609"
TR,2015,TOTAL,Total,KTOE,"265724,0","46114,811","19216,805","331055,616"
TR,2015,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
TR,2016,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"6,377730008598452","2589,83",,"2596,2077300085984"
TR,2016,R5200,Liquid biofuels,KTOE,,,"0,0","0,0"
TR,2016,R5300,Biogases,KTOE,"134,06749785038693","47,62600000000001","0,0","181,69349785038693"
TR,2016,RA000,Renewables and biofuels,KTOE,"8347,572141014616","5354,446999999999","30,284","13732,303141014614"
TR,2016,TOTAL,Total,KTOE,"279286,0","45861,867","21199,881","346347,74799999996"
TR,2016,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
TR,2017,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"26,917712811693896","2362,995",,"2389,912712811694"
TR,2017,R5200,Liquid biofuels,KTOE,,,"0,0","0,0"
TR,2017,R5300,Biogases,KTOE,"153,13576956147892","60,442","0,0","213,57776956147893"
TR,2017,RA000,Renewables and biofuels,KTOE,"8956,450988822011","5126,448","36,877","14119,775988822012"
TR,2017,TOTAL,Total,KTOE,"296702,119","53601,203","22634,04","372937,36199999996"
TR,2017,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
TR,2018,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"40,79019776440241","1602,3700000000001",,"1643,1601977644025"
TR,2018,R5200,Liquid biofuels,KTOE,,,"0,0","0,0"
TR,2018,R5300,Biogases,KTOE,"185,60722269991402","85,08","0,0","270,687222699914"
TR,2018,RA000,Renewables and biofuels,KTOE,"9819,109974204643","4518,45","35,591","14373,150974204644"
TR,2018,TOTAL,Total,KTOE,"304166,894","47173,538","22576,019","373916,451"
TR,2018,W6210,Renewable municipal waste,KTOE,"0,9846947549441101","0,0",,"0,9846947549441101"
UK,2004,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"166,82889079965605","396,986",,"563,814890799656"
UK,2004,R5200,Liquid biofuels,KTOE,,,"16,452","16,452"
UK,2004,R5300,Biogases,KTOE,"382,1028374892519","61,551","0,0","443,6538374892519"
UK,2004,RA000,Renewables and biofuels,KTOE,"871,0936371453138","507,667","71,82600000000002","1450,5866371453137"
UK,2004,TOTAL,Total,KTOE,"398768,451","69722,71","40956,33","509447,49100000004"
UK,2004,W6210,Renewable municipal waste,KTOE,"83,49724849527084","23,789",,"107,28624849527084"
UK,2005,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"290,11874462596734","390,346",,"680,4647446259673"
UK,2005,R5200,Liquid biofuels,KTOE,,,"68,765","68,765"
UK,2005,R5300,Biogases,KTOE,"409,7494411006019","61,909","0,0","471,6584411006019"
UK,2005,RA000,Renewables and biofuels,KTOE,"1123,8608770421324","506,186","124,153","1754,1998770421324"
UK,2005,TOTAL,Total,KTOE,"403747,242","67382,625","41239,85","512369,717"
UK,2005,W6210,Renewable municipal waste,KTOE,"82,87463456577815","23,789",,"106,66363456577815"
UK,2006,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"284,86001719690455","439,23800000000006",,"724,0980171969046"
UK,2006,R5200,Liquid biofuels,KTOE,,,"180,274","180,274"
UK,2006,R5300,Biogases,KTOE,"419,7645743766122","54,003","0,0","473,7675743766122"
UK,2006,RA000,Renewables and biofuels,KTOE,"1269,7092003439382","554,099","234,884","2058,692200343938"
UK,2006,TOTAL,Total,KTOE,"400947,398","64837,442","41684,074","507468,914"
UK,2006,W6210,Renewable municipal waste,KTOE,"93,12906276870163","23,789",,"116,91806276870163"
UK,2007,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"253,62416165090292","498,328",,"751,9521616509029"
UK,2007,R5200,Liquid biofuels,KTOE,,,"348,951","348,951"
UK,2007,R5300,Biogases,KTOE,"445,9465176268272","58,804","0,0","504,7505176268272"
UK,2007,RA000,Renewables and biofuels,KTOE,"1391,2832330180568","626,5880000000002","404,807","2422,6782330180567"
UK,2007,TOTAL,Total,KTOE,"398185,774","62656,933","42001,635","502844,342"
UK,2007,W6210,Renewable municipal waste,KTOE,"102,27807394668959","23,789",,"126,06707394668959"
UK,2008,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"263,3297506448839","1135,6409999999998",,"1398,9707506448838"
UK,2008,R5200,Liquid biofuels,KTOE,,,"805,255","805,255"
UK,2008,R5300,Biogases,KTOE,"452,73817712811694","59,043","0,0","511,78117712811695"
UK,2008,RA000,Renewables and biofuels,KTOE,"1607,8639724849527","1568,186","862,518","4038,5679724849524"
UK,2008,TOTAL,Total,KTOE,"395853,059","64742,163","40678,458","501273,68"
UK,2008,W6210,Renewable municipal waste,KTOE,"106,56638005159071","22,428",,"128,99438005159072"
UK,2009,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"313,06792777300086","1222,079",,"1535,1469277730007"
UK,2009,R5200,Liquid biofuels,KTOE,,,"988,163","988,163"
UK,2009,R5300,Biogases,KTOE,"478,50687876182286","60,14100000000001","0,0","538,6478787618229"
UK,2009,RA000,Renewables and biofuels,KTOE,"1931,1790197764403","1687,526","1049,51","4668,21501977644"
UK,2009,TOTAL,Total,KTOE,"375931,724","58305,70200000001","39464,363","473701,789"
UK,2009,W6210,Renewable municipal waste,KTOE,"129,77712811693897","22,308000000000003",,"152,08512811693896"
UK,2010,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"401,95176268271723","1534,871",,"1936,8227626827174"
UK,2010,R5200,Liquid biofuels,KTOE,,,"1150,3339999999996","1150,3339999999996"
UK,2010,R5300,Biogases,KTOE,"520,9632846087704","68,57300000000001","0,0","589,5362846087704"
UK,2010,RA000,Renewables and biofuels,KTOE,"2248,15339638865","2043,962","1215,239","5507,35439638865"
UK,2010,TOTAL,Total,KTOE,"381581,572","63891,198","39146,088","484618,85799999995"
UK,2010,W6210,Renewable municipal waste,KTOE,"131,44952708512463","21,305",,"152,75452708512464"
UK,2011,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"471,09638865004297","1418,8159999999998",,"1889,9123886500429"
UK,2011,R5200,Liquid biofuels,KTOE,,,"1062,986","1062,986"
UK,2011,R5300,Biogases,KTOE,"544,3842648323302","78,676","0,6629999999999999","623,7232648323303"
UK,2011,RA000,Renewables and biofuels,KTOE,"2652,4241616509025","1984,08","1137,794","5774,298161650902"
UK,2011,TOTAL,Total,KTOE,"371301,439","54015,343","38557,751","463874,533"
UK,2011,W6210,Renewable municipal waste,KTOE,"129,3194325021496","28,016000000000002",,"157,3354325021496"
UK,2012,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"560,5543422184005","1654,605",,"2215,1593422184005"
UK,2012,R5200,Liquid biofuels,KTOE,,,"895,503","895,503"
UK,2012,R5300,Biogases,KTOE,"553,9697334479795","82,18700000000003","1,249","637,4057334479795"
UK,2012,RA000,Renewables and biofuels,KTOE,"3298,505760963027","2263,172","524,297","6085,974760963027"
UK,2012,TOTAL,Total,KTOE,"372776,538","58114,551","38267,414","469158,50299999997"
UK,2012,W6210,Renewable municipal waste,KTOE,"152,44385210662082","28,423000000000002",,"180,86685210662083"
UK,2013,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"842,4768701633704","2144,1910000000003",,"2986,667870163371"
UK,2013,R5200,Liquid biofuels,KTOE,,,"1045,422","1045,422"
UK,2013,R5300,Biogases,KTOE,"572,2001719690456","89,639","2,065","663,9041719690457"
UK,2013,RA000,Renewables and biofuels,KTOE,"4258,196646603612","2819,05","558,427","7635,673646603612"
UK,2013,TOTAL,Total,KTOE,"369817,114","59751,671","38120,563","467689,34800000006"
UK,2013,W6210,Renewable municipal waste,KTOE,"141,7158211521926","25,461",,"167,1768211521926"
UK,2014,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"1188,5850386930354","2189,046",,"3377,6310386930354"
UK,2014,R5200,Liquid biofuels,KTOE,,,"1176,364","1176,364"
UK,2014,R5300,Biogases,KTOE,"593,0289767841788","109,654","1,952","704,6349767841788"
UK,2014,RA000,Renewables and biofuels,KTOE,"5339,524763542562","2928,083","591,4780000000002","8859,085763542564"
UK,2014,TOTAL,Total,KTOE,"355737,516","53514,277","38759,681","448011,474"
